"chw" "score"
"1" "89fda0284e008d2e0c980fb13f9917a0" "434.651444924405"
"2" "89fda0284e008d2e0c980fb13f96807a" "532.816387937707"
"3" "89fda0284e008d2e0c980fb13f953df5" "593.413109192869"
"4" "89fda0284e008d2e0c980fb13f9b3f75" "469.266680450858"
"5" "89fda0284e008d2e0c980fb13f957a1e" "693.228216712707"
"6" "89fda0284e008d2e0c980fb13f9ad330" "201.589331276382"
"7" "89fda0284e008d2e0c980fb13f97e56a" "666.035264811111"
"8" "89fda0284e008d2e0c980fb13f94e5b7" "1191.73216951764"
"9" "89fda0284e008d2e0c980fb13f99f8e5" "441.28580023333"
"10" "89fda0284e008d2e0c980fb13f97eeaa" "805.46950273655"
"11" "89fda0284e008d2e0c980fb13f97850c" "668.282197991461"
"12" "89fda0284e008d2e0c980fb13f99a592" "399.714279400771"
"13" "89fda0284e008d2e0c980fb13f989136" "376.757538651357"
"14" "89fda0284e008d2e0c980fb13f97dff4" "602.780225689155"
"15" "89fda0284e008d2e0c980fb13f97722c" "381.720226870808"
"16" "89fda0284e008d2e0c980fb13f969126" "467.521392205607"
"17" "89fda0284e008d2e0c980fb13f950d25" "211.260069397665"
"18" "89fda0284e008d2e0c980fb13f960ab3" "333.516726976114"
"19" "89fda0284e008d2e0c980fb13f9509fd" "259.722611641241"
"20" "89fda0284e008d2e0c980fb13f995be3" "345.639404504829"
"21" "89fda0284e008d2e0c980fb13f9a7b0c" "557.718776458407"
"22" "89fda0284e008d2e0c980fb13f955485" "528.601902422343"
"23" "89fda0284e008d2e0c980fb13f9992a6" "459.691355693182"
"24" "89fda0284e008d2e0c980fb13f97cef7" "555.996136119005"
"25" "70c6ba6f55ed21716fe725c21469fe3b" "529.107208357979"
"26" "89fda0284e008d2e0c980fb13f99b52b" "162.441991110583"
"27" "89fda0284e008d2e0c980fb13f973bdc" "198.123107066281"
"28" "89fda0284e008d2e0c980fb13f97bdf2" "110.79464734774"
"29" "89fda0284e008d2e0c980fb13f95b755" "393.407803207116"
"30" "89fda0284e008d2e0c980fb13f99a86d" "469.775373287025"
"31" "89fda0284e008d2e0c980fb13f978578" "168.757027376975"
"32" "89fda0284e008d2e0c980fb13f9735c8" "225.994754469302"
"33" "89fda0284e008d2e0c980fb13f966e31" "370.605520588585"
"34" "89fda0284e008d2e0c980fb13f980ee3" "177.648416289634"
"35" "70c6ba6f55ed21716fe725c2146966b6" "80.3220899494998"
"36" "89fda0284e008d2e0c980fb13f9b0cfa" "265.370822765337"
"37" "89fda0284e008d2e0c980fb13f94d6ef" "358.340591973344"
"38" "89fda0284e008d2e0c980fb13f9ac931" "337.938111626427"
"39" "89fda0284e008d2e0c980fb13f9a51a9" "404.51909107931"
"40" "89fda0284e008d2e0c980fb13f97a0ca" "179.19310902433"
"41" "89fda0284e008d2e0c980fb13f96372c" "543.04462346213"
"42" "89fda0284e008d2e0c980fb13f9628e2" "752.432511280364"
"43" "89fda0284e008d2e0c980fb13f978e69" "196.45555545028"
"44" "89fda0284e008d2e0c980fb13f979609" "511.719003831053"
"45" "89fda0284e008d2e0c980fb13f9899b3" "224.680448744612"
"46" "89fda0284e008d2e0c980fb13f960194" "305.553728885431"
"47" "89fda0284e008d2e0c980fb13f9528e1" "358.057768357877"
"48" "89fda0284e008d2e0c980fb13f9a94f7" "360.656186735392"
"49" "89fda0284e008d2e0c980fb13f98872f" "766.062368266958"
"50" "89fda0284e008d2e0c980fb13f9b5439" "257.256619764247"
"51" "89fda0284e008d2e0c980fb13f98311d" "196.747497437904"
"52" "89fda0284e008d2e0c980fb13f9a3e49" "304.981626427064"
"53" "89fda0284e008d2e0c980fb13f999899" "263.764715581733"
"54" "89fda0284e008d2e0c980fb13f964e6a" "397.210291122814"
"55" "89fda0284e008d2e0c980fb13f983809" "337.053963264604"
"56" "89fda0284e008d2e0c980fb13f9900d3" "146.632422496597"
"57" "fcd13ae716841026ee760704bb0d89a7" "109.568625784636"
"58" "89fda0284e008d2e0c980fb13f956856" "225.730890530349"
"59" "89fda0284e008d2e0c980fb13f96442a" "337.131980122282"
"60" "89fda0284e008d2e0c980fb13f99a47e" "172.926488549792"
"61" "89fda0284e008d2e0c980fb13f999c89" "247.144475871067"
"62" "89fda0284e008d2e0c980fb13f951435" "300.807154698038"
"63" "89fda0284e008d2e0c980fb13f98f9d5" "124.642588620577"
"64" "89fda0284e008d2e0c980fb13f9afb45" "107.977211406177"
"65" "89fda0284e008d2e0c980fb13f9ad060" "326.86841725701"
"66" "89fda0284e008d2e0c980fb13f981bae" "213.749492750421"
"67" "89fda0284e008d2e0c980fb13f9a88cd" "260.758891152302"
"68" "89fda0284e008d2e0c980fb13f966281" "402.235128288477"
"69" "89fda0284e008d2e0c980fb13f95fe45" "459.253799909493"
"70" "89fda0284e008d2e0c980fb13f9ad383" "32.2634248510933"
"71" "fcd13ae716841026ee760704bb0d99ee" "515.765091341366"
"72" "fcd13ae716841026ee760704bb0da4a8" "212.435860277847"
"73" "89fda0284e008d2e0c980fb13f966efc" "436.713944970997"
"74" "89fda0284e008d2e0c980fb13f970c18" "457.4662935253"
"75" "89fda0284e008d2e0c980fb13f992e2c" "310.917882460037"
"76" "89fda0284e008d2e0c980fb13f99f651" "160.88374390838"
"77" "70c6ba6f55ed21716fe725c21469e6ed" "295.821651986133"
"78" "89fda0284e008d2e0c980fb13f996b98" "470.45810437836"
"79" "89fda0284e008d2e0c980fb13f95dbc7" "209.443191549388"
"80" "89fda0284e008d2e0c980fb13f95477d" "344.177140989721"
"81" "89fda0284e008d2e0c980fb13f99886e" "243.459781253358"
"82" "89fda0284e008d2e0c980fb13f978216" "394.486883769775"
"83" "89fda0284e008d2e0c980fb13f964b7e" "415.765651744685"
"84" "89fda0284e008d2e0c980fb13f9ad888" "267.543246351041"
"85" "89fda0284e008d2e0c980fb13f9623b3" "276.247735639359"
"86" "89fda0284e008d2e0c980fb13f968eb0" "408.095904986231"
"87" "89fda0284e008d2e0c980fb13f98e475" "143.50453962848"
"88" "89fda0284e008d2e0c980fb13f950688" "284.894269982571"
"89" "89fda0284e008d2e0c980fb13f98736b" "385.779129825361"
"90" "89fda0284e008d2e0c980fb13f9b46eb" "461.344934989625"
"91" "89fda0284e008d2e0c980fb13f94fae5" "328.41330352363"
"92" "70c6ba6f55ed21716fe725c21469c91d" "191.707775514428"
"93" "89fda0284e008d2e0c980fb13f97cb4f" "105.34630409379"
"94" "89fda0284e008d2e0c980fb13f956dab" "242.452235827472"
"95" "89fda0284e008d2e0c980fb13f99d8c6" "313.64721874679"
"96" "89fda0284e008d2e0c980fb13f9b5305" "217.110924130718"
"97" "89fda0284e008d2e0c980fb13f94f3f9" "216.408862844629"
"98" "89fda0284e008d2e0c980fb13f97b53a" "112.615039090192"
"99" "89fda0284e008d2e0c980fb13f96554b" "393.579266754286"
"100" "89fda0284e008d2e0c980fb13f99a3ad" "383.080269740675"
"101" "89fda0284e008d2e0c980fb13f980116" "397.097926372012"
"102" "89fda0284e008d2e0c980fb13f994cf8" "367.016969448431"
"103" "89fda0284e008d2e0c980fb13f9b1273" "309.705895638715"
"104" "89fda0284e008d2e0c980fb13f985a55" "141.417530296456"
"105" "89fda0284e008d2e0c980fb13f970282" "220.072758321469"
"106" "89fda0284e008d2e0c980fb13f98fe2e" "177.180320900055"
"107" "89fda0284e008d2e0c980fb13f9978cb" "221.287871167891"
"108" "89fda0284e008d2e0c980fb13f972945" "198.665643650784"
"109" "89fda0284e008d2e0c980fb13f9a6042" "480.615951954287"
"110" "89fda0284e008d2e0c980fb13f96e561" "90.27216960639"
"111" "89fda0284e008d2e0c980fb13f975e5c" "196.164761330866"
"112" "89fda0284e008d2e0c980fb13f97bafa" "384.22643836215"
"113" "89fda0284e008d2e0c980fb13f95f7a6" "505.862438483553"
"114" "89fda0284e008d2e0c980fb13f95d481" "510.564136046014"
"115" "89fda0284e008d2e0c980fb13f9ab9a8" "168.117383125644"
"116" "89fda0284e008d2e0c980fb13f958239" "453.969453258847"
"117" "89fda0284e008d2e0c980fb13f9b323a" "604.38603369205"
"118" "89fda0284e008d2e0c980fb13f992875" "448.079954716984"
"119" "89fda0284e008d2e0c980fb13f983d38" "323.090303268584"
"120" "89fda0284e008d2e0c980fb13f95f2b4" "413.268644993153"
"121" "89fda0284e008d2e0c980fb13f95e9b4" "258.06807571725"
"122" "70c6ba6f55ed21716fe725c2146903eb" "246.733791642292"
"123" "89fda0284e008d2e0c980fb13f99e74b" "405.736843719169"
"124" "89fda0284e008d2e0c980fb13f9b2365" "258.329767440289"
"125" "89fda0284e008d2e0c980fb13f97583c" "160.001874995344"
"126" "fcd13ae716841026ee760704bb0d89b2" "291.220823143934"
"127" "89fda0284e008d2e0c980fb13f99fba3" "299.307426832897"
"128" "89fda0284e008d2e0c980fb13f97d834" "364.967415713009"
"129" "89fda0284e008d2e0c980fb13f961f23" "459.886352537371"
"130" "89fda0284e008d2e0c980fb13f99fa39" "108.990903038353"
"131" "89fda0284e008d2e0c980fb13f9b1ab6" "314.043724863036"
"132" "89fda0284e008d2e0c980fb13f95bb9f" "234.27451054632"
"133" "89fda0284e008d2e0c980fb13f97256b" "204.697085033207"
"134" "89fda0284e008d2e0c980fb13f9aee39" "440.22952474094"
"135" "89fda0284e008d2e0c980fb13f987fd5" "163.485151037946"
"136" "89fda0284e008d2e0c980fb13f95cb81" "109.234143147309"
"137" "89fda0284e008d2e0c980fb13f958a63" "21.3332086819212"
"138" "fcd13ae716841026ee760704bb0d7fee" "198.43519948144"
"139" "89fda0284e008d2e0c980fb13f982710" "323.687105892197"
"140" "89fda0284e008d2e0c980fb13f95300e" "331.223905927253"
"141" "89fda0284e008d2e0c980fb13f9a5551" "322.692355236647"
"142" "89fda0284e008d2e0c980fb13f96ef9f" "221.570289078921"
"143" "89fda0284e008d2e0c980fb13f979bb8" "189.272182853398"
"144" "89fda0284e008d2e0c980fb13f9597bc" "373.696042523224"
"145" "89fda0284e008d2e0c980fb13f967b9f" "119.431167606769"
"146" "89fda0284e008d2e0c980fb13f9a6d98" "90.5272502252199"
"147" "89fda0284e008d2e0c980fb13f9aa5ec" "291.892319619291"
"148" "89fda0284e008d2e0c980fb13f997d88" "324.591341619181"
"149" "70c6ba6f55ed21716fe725c214692ffd" "192.846705328409"
"150" "89fda0284e008d2e0c980fb13f992222" "228.967436036511"
"151" "89fda0284e008d2e0c980fb13f99c940" "172.785334754543"
"152" "89fda0284e008d2e0c980fb13f987d0e" "255.33214418934"
"153" "89fda0284e008d2e0c980fb13f976d3e" "294.905717840162"
"154" "70c6ba6f55ed21716fe725c214694428" "252.30142684391"
"155" "70c6ba6f55ed21716fe725c21469a1e0" "228.369022964716"
"156" "70c6ba6f55ed21716fe725c214694627" "177.831422451848"
"157" "89fda0284e008d2e0c980fb13f9b19cd" "140.071299512807"
"158" "89fda0284e008d2e0c980fb13f94f406" "291.785396950846"
"159" "89fda0284e008d2e0c980fb13f9a6a78" "330.195258076243"
"160" "89fda0284e008d2e0c980fb13f97478a" "256.456052176714"
"161" "70c6ba6f55ed21716fe725c21469d627" "226.230506927655"
"162" "89fda0284e008d2e0c980fb13f950883" "144.342051207831"
