"chw" "score"
"89fda0284e008d2e0c980fb13f94e5b7" 7.6108964827281
"89fda0284e008d2e0c980fb13f9b3322" 4.77708770363967
"89fda0284e008d2e0c980fb13f97eeaa" 4.75192257226171
"89fda0284e008d2e0c980fb13f98872f" 4.73471016332649
"89fda0284e008d2e0c980fb13f95d481" 4.34911037356704
"89fda0284e008d2e0c980fb13f97850c" 3.80388471651956
"89fda0284e008d2e0c980fb13f979609" 3.26409251447496
"89fda0284e008d2e0c980fb13f96372c" 3.19359498438682
"89fda0284e008d2e0c980fb13f957a1e" 3.12986807559148
"89fda0284e008d2e0c980fb13f9866e8" 3.04346270099157
"89fda0284e008d2e0c980fb13f97e56a" 3.00773079104457
"89fda0284e008d2e0c980fb13f96807a" 2.95299302526419
"89fda0284e008d2e0c980fb13f969126" 2.83654510432866
"70c6ba6f55ed21716fe725c21469fe3b" 2.72701464367783
"89fda0284e008d2e0c980fb13f992875" 2.71810935278016
"89fda0284e008d2e0c980fb13f98b956" 2.71342994256346
"89fda0284e008d2e0c980fb13f9a6042" 2.65436310571601
"89fda0284e008d2e0c980fb13f97dff4" 2.52225455494673
"89fda0284e008d2e0c980fb13f98af77" 2.44047245852846
"89fda0284e008d2e0c980fb13f976d3e" 2.4061123947197
"89fda0284e008d2e0c980fb13f97cef7" 2.38357686566378
"89fda0284e008d2e0c980fb13f989136" 2.38279674551084
"89fda0284e008d2e0c980fb13f95fe45" 2.35998197385458
"89fda0284e008d2e0c980fb13f99e74b" 2.31625229650299
"89fda0284e008d2e0c980fb13f95f7a6" 2.31282361761694
"70c6ba6f55ed21716fe725c2146903eb" 2.26659447391342
"89fda0284e008d2e0c980fb13f9a51a9" 2.2600843219199
"89fda0284e008d2e0c980fb13f966efc" 2.17119666019781
"89fda0284e008d2e0c980fb13f9b46eb" 2.13920291697553
"89fda0284e008d2e0c980fb13f970c18" 2.13194036864825
"89fda0284e008d2e0c980fb13f99a86d" 2.10674748210011
"89fda0284e008d2e0c980fb13f9a6a78" 2.05914752789009
"89fda0284e008d2e0c980fb13f9a7b0c" 2.02154260873635
"70c6ba6f55ed21716fe725c2146982df" 2.01850741345168
"89fda0284e008d2e0c980fb13f9a2e6b" 2.01682957195512
"89fda0284e008d2e0c980fb13f9aee39" 1.99537584609781
"89fda0284e008d2e0c980fb13f9b323a" 1.99446518524336
"89fda0284e008d2e0c980fb13f9628e2" 1.96588848776092
"89fda0284e008d2e0c980fb13f961f23" 1.94023416248129
"89fda0284e008d2e0c980fb13f9ad060" 1.90825324515716
"89fda0284e008d2e0c980fb13f964b7e" 1.90763365713083
"89fda0284e008d2e0c980fb13f958016" 1.88114899108169
"fcd13ae716841026ee760704bb0d99ee" 1.87827947967663
"89fda0284e008d2e0c980fb13f99a592" 1.82045400234276
"89fda0284e008d2e0c980fb13f9ae796" 1.77792883545058
"89fda0284e008d2e0c980fb13f964e6a" 1.76332441665919
"89fda0284e008d2e0c980fb13f98abea" 1.76002061331026
"89fda0284e008d2e0c980fb13f95f2b4" 1.73320885445077
"89fda0284e008d2e0c980fb13f9a4d8a" 1.70631109856963
"89fda0284e008d2e0c980fb13f980116" 1.64973419112841
"89fda0284e008d2e0c980fb13f98d506" 1.64822873812801
"89fda0284e008d2e0c980fb13f94fae5" 1.61797269251349
"89fda0284e008d2e0c980fb13f952278" 1.60185504110383
"89fda0284e008d2e0c980fb13f955485" 1.60131022696475
"89fda0284e008d2e0c980fb13f98a6d5" 1.55122450520645
"89fda0284e008d2e0c980fb13f994cf8" 1.54034526434003
"89fda0284e008d2e0c980fb13f9ac931" 1.50589262790642
"89fda0284e008d2e0c980fb13f996b98" 1.50495177187757
"89fda0284e008d2e0c980fb13f985425" 1.50225618659419
"89fda0284e008d2e0c980fb13f9b5305" 1.5000560469756
"89fda0284e008d2e0c980fb13f9a3e49" 1.47221782330924
"89fda0284e008d2e0c980fb13f983809" 1.46620216076802
"89fda0284e008d2e0c980fb13f978216" 1.44136572388199
"89fda0284e008d2e0c980fb13f9917a0" 1.42828288338687
"89fda0284e008d2e0c980fb13f9b1c77" 1.42511210008266
"89fda0284e008d2e0c980fb13f9a68f3" 1.38017916005866
"89fda0284e008d2e0c980fb13f97bafa" 1.36456945826266
"89fda0284e008d2e0c980fb13f960ab3" 1.35645422070813
"89fda0284e008d2e0c980fb13f97722c" 1.35070663861531
"89fda0284e008d2e0c980fb13f96442a" 1.3200114576732
"89fda0284e008d2e0c980fb13f95b755" 1.31934121591958
"89fda0284e008d2e0c980fb13f94d6ef" 1.30783857850911
"89fda0284e008d2e0c980fb13f958239" 1.29766618486939
"89fda0284e008d2e0c980fb13f9b3f75" 1.2598817072066
"89fda0284e008d2e0c980fb13f951435" 1.25225409651641
"89fda0284e008d2e0c980fb13f995be3" 1.24093818580391
"89fda0284e008d2e0c980fb13f97478a" 1.23933578169608
"89fda0284e008d2e0c980fb13f96554b" 1.23286905570343
"89fda0284e008d2e0c980fb13f975e5c" 1.22636567762925
"89fda0284e008d2e0c980fb13f983d38" 1.22599560275496
"89fda0284e008d2e0c980fb13f99d8c6" 1.21539285799113
"89fda0284e008d2e0c980fb13f99f8e5" 1.20342115703997
"89fda0284e008d2e0c980fb13f99fba3" 1.177309737045
"89fda0284e008d2e0c980fb13f95623e" 1.16359020056393
"89fda0284e008d2e0c980fb13f9b2365" 1.15398875235107
"89fda0284e008d2e0c980fb13f99f90d" 1.14809382276777
"89fda0284e008d2e0c980fb13f953df5" 1.14416143574385
"89fda0284e008d2e0c980fb13f954d49" 1.1437266575823
"89fda0284e008d2e0c980fb13f98317d" 1.12667890352522
"89fda0284e008d2e0c980fb13f97031c" 1.10949205453234
"89fda0284e008d2e0c980fb13f98ed57" 1.1063761352865
"89fda0284e008d2e0c980fb13f94f3f9" 1.0590133122943
"89fda0284e008d2e0c980fb13f95e9b4" 1.05600820694233
"89fda0284e008d2e0c980fb13f98c6e0" 1.05275334367878
"89fda0284e008d2e0c980fb13f9899b3" 1.04503337996116
"89fda0284e008d2e0c980fb13f95cb81" 1.04256723939273
"89fda0284e008d2e0c980fb13f9ad888" 1.0355788645343
"89fda0284e008d2e0c980fb13f9b05d4" 1.03075192249077
"89fda0284e008d2e0c980fb13f96ef9f" 1.02343639571911
"89fda0284e008d2e0c980fb13f98736b" 1.021745768525
"89fda0284e008d2e0c980fb13f968eb0" 1.012341335616
"70c6ba6f55ed21716fe725c214692ffd" 1.00446356094626
"89fda0284e008d2e0c980fb13f97d834" 0.993713662868185
"89fda0284e008d2e0c980fb13f972945" 0.969580449493608
"89fda0284e008d2e0c980fb13f95bb9f" 0.966043311372477
"89fda0284e008d2e0c980fb13f9900d3" 0.963732157911077
"89fda0284e008d2e0c980fb13f99a3ad" 0.958893192877353
"89fda0284e008d2e0c980fb13f9b1ab6" 0.958761563644655
"89fda0284e008d2e0c980fb13f96c45a" 0.95768028146347
"89fda0284e008d2e0c980fb13f95477d" 0.957421621361333
"fcd13ae716841026ee760704bb0d89b2" 0.939139218801226
"70c6ba6f55ed21716fe725c21469ace7" 0.922252065001676
"89fda0284e008d2e0c980fb13f9528e1" 0.920981887406872
"89fda0284e008d2e0c980fb13f97ae9f" 0.920957503740657
"89fda0284e008d2e0c980fb13f970282" 0.919902123482631
"89fda0284e008d2e0c980fb13f982710" 0.919491177503304
"89fda0284e008d2e0c980fb13f978e69" 0.916049842576522
"89fda0284e008d2e0c980fb13f98fd43" 0.912465867490957
"89fda0284e008d2e0c980fb13f966e31" 0.906230049984809
"89fda0284e008d2e0c980fb13f9ad330" 0.898615145591845
"89fda0284e008d2e0c980fb13f9a5551" 0.89775289736261
"89fda0284e008d2e0c980fb13f960194" 0.897581419497683
"fcd13ae716841026ee760704bb0da4a8" 0.890571418022125
"89fda0284e008d2e0c980fb13f95300e" 0.887541487013268
"89fda0284e008d2e0c980fb13f9b0cfa" 0.886292122132882
"89fda0284e008d2e0c980fb13f9692b3" 0.877327887018113
"70c6ba6f55ed21716fe725c21469c91d" 0.871668107942288
"70c6ba6f55ed21716fe725c21469e6ed" 0.862468618368736
"89fda0284e008d2e0c980fb13f94e6b6" 0.846132801274254
"89fda0284e008d2e0c980fb13f97a0ca" 0.845045543296323
"89fda0284e008d2e0c980fb13f9623b3" 0.843502483738143
"89fda0284e008d2e0c980fb13f95205a" 0.833384597062947
"89fda0284e008d2e0c980fb13f98d9d7" 0.812270937833936
"89fda0284e008d2e0c980fb13f9b19cd" 0.811672712557115
"89fda0284e008d2e0c980fb13f992e2c" 0.788868052470565
"89fda0284e008d2e0c980fb13f9992a6" 0.78815755287401
"89fda0284e008d2e0c980fb13f97256b" 0.788079462640232
"89fda0284e008d2e0c980fb13f992222" 0.785703617634629
"89fda0284e008d2e0c980fb13f966281" 0.777358400117888
"89fda0284e008d2e0c980fb13f987d0e" 0.775489499497522
"89fda0284e008d2e0c980fb13f973bdc" 0.770960184517893
"fcd13ae716841026ee760704bb0d89a7" 0.742960128701792
"89fda0284e008d2e0c980fb13f9b5439" 0.735537890437596
"89fda0284e008d2e0c980fb13f9978cb" 0.734367252584629
"89fda0284e008d2e0c980fb13f9859d8" 0.730670424180537
"89fda0284e008d2e0c980fb13f9ab9a8" 0.728401990810996
"89fda0284e008d2e0c980fb13f9b1273" 0.722075168095089
"70c6ba6f55ed21716fe725c21469a1e0" 0.721495826339972
"89fda0284e008d2e0c980fb13f9aa5ec" 0.720040662303151
"fcd13ae716841026ee760704bb0d92e5" 0.707184195328087
"89fda0284e008d2e0c980fb13f997d88" 0.706427676496233
"89fda0284e008d2e0c980fb13f96a8a3" 0.704315270980024
"89fda0284e008d2e0c980fb13f956dab" 0.698052542903472
"89fda0284e008d2e0c980fb13f99886e" 0.697451406191414
"89fda0284e008d2e0c980fb13f9a94f7" 0.696401149402577
"89fda0284e008d2e0c980fb13f980ee3" 0.69376709174314
"fcd13ae716841026ee760704bb0d7fee" 0.673271286158249
"89fda0284e008d2e0c980fb13f999899" 0.671163403767706
"89fda0284e008d2e0c980fb13f98e475" 0.66739398598021
"89fda0284e008d2e0c980fb13f976b14" 0.658714726041157
"89fda0284e008d2e0c980fb13f978578" 0.642215769960187
"70c6ba6f55ed21716fe725c21469d627" 0.63893727284515
"89fda0284e008d2e0c980fb13f999c89" 0.636921770452326
"89fda0284e008d2e0c980fb13f96de63" 0.617224327847627
"89fda0284e008d2e0c980fb13f9a0d1f" 0.615927417454173
"70c6ba6f55ed21716fe725c214694627" 0.61260401487753
"89fda0284e008d2e0c980fb13f9ab153" 0.611101918801006
"70c6ba6f55ed21716fe725c214691571" 0.610364988142782
"89fda0284e008d2e0c980fb13f97fc0a" 0.605339999849396
"89fda0284e008d2e0c980fb13f98f9d5" 0.601989661995136
"89fda0284e008d2e0c980fb13f99c940" 0.601315104530392
"89fda0284e008d2e0c980fb13f9afb45" 0.595630669728006
"89fda0284e008d2e0c980fb13f979bb8" 0.592990672331875
"fb6e0b19cbe3ef683a10c4c47669d0ce" 0.592454824708287
"89fda0284e008d2e0c980fb13f95ad0e" 0.583526824267722
"fb6e0b19cbe3ef683a10c4c47669d46d" 0.578948127262911
"89fda0284e008d2e0c980fb13f94f406" 0.57867329205485
"89fda0284e008d2e0c980fb13f959c0a" 0.572284906776724
"70c6ba6f55ed21716fe725c2146972eb" 0.568423112227509
"89fda0284e008d2e0c980fb13f95dbc7" 0.547552775716435
"fcd13ae716841026ee760704bb0d7ba4" 0.546229179049129
"89fda0284e008d2e0c980fb13f950883" 0.545086012597092
"89fda0284e008d2e0c980fb13f99b52b" 0.541966467236872
"89fda0284e008d2e0c980fb13f950688" 0.5381456443336
"89fda0284e008d2e0c980fb13f98311d" 0.537389905435412
"89fda0284e008d2e0c980fb13f956856" 0.52509034862525
"89fda0284e008d2e0c980fb13f99a47e" 0.521837403818564
"89fda0284e008d2e0c980fb13f976515" 0.50782008273271
"89fda0284e008d2e0c980fb13f99f651" 0.501120287932748
"89fda0284e008d2e0c980fb13f9a88cd" 0.49159193308967
"89fda0284e008d2e0c980fb13f97b53a" 0.488246512600753
"89fda0284e008d2e0c980fb13f96f087" 0.488175051898975
"89fda0284e008d2e0c980fb13f95a0fb" 0.472837292155336
"89fda0284e008d2e0c980fb13f97bdf2" 0.46690501106893
"89fda0284e008d2e0c980fb13f990df9" 0.46264077824131
"89fda0284e008d2e0c980fb13f9509fd" 0.449189109214678
"89fda0284e008d2e0c980fb13f950d25" 0.446898435188694
"89fda0284e008d2e0c980fb13f9735c8" 0.445619717190166
"89fda0284e008d2e0c980fb13f985a55" 0.436952534614029
"89fda0284e008d2e0c980fb13f96cf64" 0.430208793360562
"70c6ba6f55ed21716fe725c214694428" 0.428619147563084
"89fda0284e008d2e0c980fb13f998a68" 0.420902456095244
"89fda0284e008d2e0c980fb13f955cb1" 0.417318875776066
"89fda0284e008d2e0c980fb13f967b9f" 0.414362426518405
"89fda0284e008d2e0c980fb13f9597bc" 0.406626152394739
"89fda0284e008d2e0c980fb13f993d70" 0.400295384866453
"89fda0284e008d2e0c980fb13f9a06a3" 0.40010995359961
"70c6ba6f55ed21716fe725c2146966b6" 0.394118840265502
"89fda0284e008d2e0c980fb13f96114d" 0.381841426214643
"89fda0284e008d2e0c980fb13f9a9d0f" 0.372592957857542
"89fda0284e008d2e0c980fb13f9a6d98" 0.371125215167231
"89fda0284e008d2e0c980fb13f9a1c42" 0.364902002195576
"89fda0284e008d2e0c980fb13f97cb4f" 0.35199325076894
"89fda0284e008d2e0c980fb13f99fa39" 0.344572471587431
"89fda0284e008d2e0c980fb13f987fd5" 0.336830695969241
"89fda0284e008d2e0c980fb13f9849f8" 0.320948691355092
"89fda0284e008d2e0c980fb13f96a690" 0.315146544498192
"89fda0284e008d2e0c980fb13f981bae" 0.290099658050663
"89fda0284e008d2e0c980fb13f97710a" 0.287649959442301
"89fda0284e008d2e0c980fb13f98fe2e" 0.282547972796616
"89fda0284e008d2e0c980fb13f97583c" 0.264379293212925
"fb6e0b19cbe3ef683a10c4c47669bc70" 0.248281588948873
"89fda0284e008d2e0c980fb13f958a63" 0.233302503248378
"89fda0284e008d2e0c980fb13f96bd60" 0.217538232227916
"89fda0284e008d2e0c980fb13f96fddb" 0.215584369674281
"89fda0284e008d2e0c980fb13f9a052b" 0.194846991649641
"89fda0284e008d2e0c980fb13f96e561" 0.188405862982812
"89fda0284e008d2e0c980fb13f97540b" 0.174745810416855
