"chw" "question" "score" "all_mean" "all_sd" "threshold" "num_questions"
"229" "89fda0284e008d2e0c980fb13f95d481" "form.bp1.counsel_ifa" 0.592871871503741 1.50497864024494 5.84121393069755 13.1874065016401 16644
"230" "89fda0284e008d2e0c980fb13f978216" "form.bp1.counsel_ifa" 0.378427180170563 1.50497864024494 5.84121393069755 13.1874065016401 16644
"231" "89fda0284e008d2e0c980fb13f9917a0" "form.bp1.counsel_ifa" 0.622237402691655 1.50497864024494 5.84121393069755 13.1874065016401 16644
"232" "89fda0284e008d2e0c980fb13f9b323a" "form.bp1.counsel_ifa" 1.22798769284205 1.50497864024494 5.84121393069755 13.1874065016401 16644
"233" "89fda0284e008d2e0c980fb13f97b53a" "form.bp1.counsel_ifa" 0.0765852591760616 1.50497864024494 5.84121393069755 13.1874065016401 16644
"234" "70c6ba6f55ed21716fe725c2146982df" "form.bp1.counsel_ifa" 0.183317119998085 1.50497864024494 5.84121393069755 13.1874065016401 16644
"235" "89fda0284e008d2e0c980fb13f99fba3" "form.bp1.counsel_ifa" 0.747161754845102 1.50497864024494 5.84121393069755 13.1874065016401 16644
"236" "89fda0284e008d2e0c980fb13f99a86d" "form.bp1.counsel_ifa" 0.495169146883331 1.50497864024494 5.84121393069755 13.1874065016401 16644
"237" "89fda0284e008d2e0c980fb13f9a51a9" "form.bp1.counsel_ifa" 0.565695271706532 1.50497864024494 5.84121393069755 13.1874065016401 16644
"238" "89fda0284e008d2e0c980fb13f982710" "form.bp1.counsel_ifa" 0.338750251258382 1.50497864024494 5.84121393069755 13.1874065016401 16644
"239" "89fda0284e008d2e0c980fb13f95205a" "form.bp1.counsel_ifa" 0.247746649321047 1.50497864024494 5.84121393069755 13.1874065016401 16644
"240" "89fda0284e008d2e0c980fb13f97e56a" "form.bp1.counsel_ifa" 1.70322124549319 1.50497864024494 5.84121393069755 13.1874065016401 16644
"241" "89fda0284e008d2e0c980fb13f9ad060" "form.bp1.counsel_ifa" 0.170147804813536 1.50497864024494 5.84121393069755 13.1874065016401 16644
"242" "89fda0284e008d2e0c980fb13f99f8e5" "form.bp1.counsel_ifa" 0.41915781147912 1.50497864024494 5.84121393069755 13.1874065016401 16644
