"chw" "question" "score" "all_mean" "all_sd" "threshold" "num_questions"
"229" "89fda0284e008d2e0c980fb13f95d481" "form.bp1.counsel_ifa" 0.352435621061075 2.27901642100129 11.5685771388854 25.416170698772 16644
"230" "89fda0284e008d2e0c980fb13f978216" "form.bp1.counsel_ifa" 0.164620312003792 2.27901642100129 11.5685771388854 25.416170698772 16644
"231" "89fda0284e008d2e0c980fb13f9917a0" "form.bp1.counsel_ifa" 0.381611244224478 2.27901642100129 11.5685771388854 25.416170698772 16644
"232" "89fda0284e008d2e0c980fb13f9b323a" "form.bp1.counsel_ifa" 1.1063289290027 2.27901642100129 11.5685771388854 25.416170698772 16644
"233" "89fda0284e008d2e0c980fb13f97b53a" "form.bp1.counsel_ifa" 0.00856250421807624 2.27901642100129 11.5685771388854 25.416170698772 16644
"234" "70c6ba6f55ed21716fe725c2146982df" "form.bp1.counsel_ifa" 0.0447284670324047 2.27901642100129 11.5685771388854 25.416170698772 16644
"235" "89fda0284e008d2e0c980fb13f99fba3" "form.bp1.counsel_ifa" 0.513310773366365 2.27901642100129 11.5685771388854 25.416170698772 16644
"236" "89fda0284e008d2e0c980fb13f99a86d" "form.bp1.counsel_ifa" 0.260950631874347 2.27901642100129 11.5685771388854 25.416170698772 16644
"237" "89fda0284e008d2e0c980fb13f9a51a9" "form.bp1.counsel_ifa" 0.326099165452726 2.27901642100129 11.5685771388854 25.416170698772 16644
"238" "89fda0284e008d2e0c980fb13f982710" "form.bp1.counsel_ifa" 0.13563416043924 2.27901642100129 11.5685771388854 25.416170698772 16644
"239" "89fda0284e008d2e0c980fb13f95205a" "form.bp1.counsel_ifa" 0.0776137055643574 2.27901642100129 11.5685771388854 25.416170698772 16644
"240" "89fda0284e008d2e0c980fb13f97e56a" "form.bp1.counsel_ifa" 1.78043432920886 2.27901642100129 11.5685771388854 25.416170698772 16644
"241" "89fda0284e008d2e0c980fb13f9ad060" "form.bp1.counsel_ifa" 0.0389538455702501 2.27901642100129 11.5685771388854 25.416170698772 16644
"242" "89fda0284e008d2e0c980fb13f99f8e5" "form.bp1.counsel_ifa" 0.196451572217374 2.27901642100129 11.5685771388854 25.416170698772 16644
"243" "89fda0284e008d2e0c980fb13f975e5c" "form.bp1.counsel_ifa" 0.0131812696940861 2.27901642100129 11.5685771388854 25.416170698772 16644
"244" "89fda0284e008d2e0c980fb13f996b98" "form.bp1.counsel_ifa" 0.216920291824158 2.27901642100129 11.5685771388854 25.416170698772 16644
"245" "70c6ba6f55ed21716fe725c21469d627" "form.bp1.counsel_ifa" 0.0168134175949854 2.27901642100129 11.5685771388854 25.416170698772 16644
"246" "89fda0284e008d2e0c980fb13f9aa5ec" "form.bp1.counsel_ifa" 0.260950631874347 2.27901642100129 11.5685771388854 25.416170698772 16644
"247" "89fda0284e008d2e0c980fb13f953df5" "form.bp1.counsel_ifa" 0.750485398196422 2.27901642100129 11.5685771388854 25.416170698772 16644
"248" "89fda0284e008d2e0c980fb13f96a8a3" "form.bp1.counsel_ifa" 0.923656478757582 2.27901642100129 11.5685771388854 25.416170698772 16644
"249" "89fda0284e008d2e0c980fb13f9aee39" "form.bp1.counsel_ifa" 0.535532776312993 2.27901642100129 11.5685771388854 25.416170698772 16644
"250" "89fda0284e008d2e0c980fb13f96807a" "form.bp1.counsel_ifa" 11.3438138077592 2.27901642100129 11.5685771388854 25.416170698772 16644
"251" "89fda0284e008d2e0c980fb13f9623b3" "form.bp1.counsel_ifa" 0.104591780338772 2.27901642100129 11.5685771388854 25.416170698772 16644
"252" "89fda0284e008d2e0c980fb13f9a94f7" "form.bp1.counsel_ifa" 0.141204278431535 2.27901642100129 11.5685771388854 25.416170698772 16644
"253" "89fda0284e008d2e0c980fb13f9ab9a8" "form.bp1.counsel_ifa" 0.0416339965950875 2.27901642100129 11.5685771388854 25.416170698772 16644
"254" "89fda0284e008d2e0c980fb13f96372c" "form.bp1.counsel_ifa" 0.457943735541747 2.27901642100129 11.5685771388854 25.416170698772 16644
"255" "89fda0284e008d2e0c980fb13f99f90d" "form.bp1.counsel_ifa" 0.0447284670324047 2.27901642100129 11.5685771388854 25.416170698772 16644
"256" "89fda0284e008d2e0c980fb13f98fe2e" "form.bp1.counsel_ifa" 0.00724378251834495 2.27901642100129 11.5685771388854 25.416170698772 16644
"257" "89fda0284e008d2e0c980fb13f97cef7" "form.bp1.counsel_ifa" 0.468234631012974 2.27901642100129 11.5685771388854 25.416170698772 16644
"258" "89fda0284e008d2e0c980fb13f987d0e" "form.bp1.counsel_ifa" 0.0479346094843039 2.27901642100129 11.5685771388854 25.416170698772 16644
"259" "89fda0284e008d2e0c980fb13f9b3f75" "form.bp1.counsel_ifa" 0.196451572217374 2.27901642100129 11.5685771388854 25.416170698772 16644
"260" "89fda0284e008d2e0c980fb13f957a1e" "form.bp1.counsel_ifa" 0.00482619967421008 2.27901642100129 11.5685771388854 25.416170698772 16644
"261" "89fda0284e008d2e0c980fb13f98d506" "form.bp1.counsel_ifa" 0.203160148976028 2.27901642100129 11.5685771388854 25.416170698772 16644
"262" "89fda0284e008d2e0c980fb13f9b19cd" "form.bp1.counsel_ifa" 0.00394909412776116 2.27901642100129 11.5685771388854 25.416170698772 16644
"263" "89fda0284e008d2e0c980fb13f9ad330" "form.bp1.counsel_ifa" 0.829494446876869 2.27901642100129 11.5685771388854 25.416170698772 16644
"264" "89fda0284e008d2e0c980fb13f96a690" "form.bp1.counsel_ifa" 0.00109663147106446 2.27901642100129 11.5685771388854 25.416170698772 16644
"265" "89fda0284e008d2e0c980fb13f99a3ad" "form.bp1.counsel_ifa" 0.203160148976028 2.27901642100129 11.5685771388854 25.416170698772 16644
"266" "89fda0284e008d2e0c980fb13f97d834" "form.bp1.counsel_ifa" 0.158595804094484 2.27901642100129 11.5685771388854 25.416170698772 16644
"267" "89fda0284e008d2e0c980fb13f972945" "form.bp1.counsel_ifa" 0.0330198056353749 2.27901642100129 11.5685771388854 25.416170698772 16644
"268" "89fda0284e008d2e0c980fb13f97dff4" "form.bp1.counsel_ifa" 0.624621440012962 2.27901642100129 11.5685771388854 25.416170698772 16644
"269" "89fda0284e008d2e0c980fb13f985425" "form.bp1.counsel_ifa" 0.0656432482198696 2.27901642100129 11.5685771388854 25.416170698772 16644
"270" "89fda0284e008d2e0c980fb13f955485" "form.bp1.counsel_ifa" 0.13563416043924 2.27901642100129 11.5685771388854 25.416170698772 16644
"271" "89fda0284e008d2e0c980fb13f9899b3" "form.bp1.counsel_ifa" 0.0357797470109392 2.27901642100129 11.5685771388854 25.416170698772 16644
"272" "70c6ba6f55ed21716fe725c214694428" "form.bp1.counsel_ifa" 0.0278338845886209 2.27901642100129 11.5685771388854 25.416170698772 16644
"273" "89fda0284e008d2e0c980fb13f969126" "form.bp1.counsel_ifa" 0.319243664936563 2.27901642100129 11.5685771388854 25.416170698772 16644
"274" "89fda0284e008d2e0c980fb13f964b7e" "form.bp1.counsel_ifa" 13.1031604241462 2.27901642100129 11.5685771388854 25.416170698772 16644
"275" "70c6ba6f55ed21716fe725c21469fe3b" "form.bp1.counsel_ifa" 20.7303755574927 2.27901642100129 11.5685771388854 25.416170698772 16644
"276" "89fda0284e008d2e0c980fb13f952278" "form.bp1.counsel_ifa" 0.104591780338772 2.27901642100129 11.5685771388854 25.416170698772 16644
"277" "70c6ba6f55ed21716fe725c21469a1e0" "form.bp1.counsel_ifa" 0.0512525052131207 2.27901642100129 11.5685771388854 25.416170698772 16644
"278" "89fda0284e008d2e0c980fb13f95bb9f" "form.bp1.counsel_ifa" 0.025407743043047 2.27901642100129 11.5685771388854 25.416170698772 16644
"279" "89fda0284e008d2e0c980fb13f979bb8" "form.bp1.counsel_ifa" 0.0149419929082926 2.27901642100129 11.5685771388854 25.416170698772 16644
"280" "89fda0284e008d2e0c980fb13f950d25" "form.bp1.counsel_ifa" 0.0479346094843039 2.27901642100129 11.5685771388854 25.416170698772 16644
"281" "89fda0284e008d2e0c980fb13f98af77" "form.bp1.counsel_ifa" 0.499809113293137 2.27901642100129 11.5685771388854 25.416170698772 16644
"282" "89fda0284e008d2e0c980fb13f9a6a78" "form.bp1.counsel_ifa" 0.0303712118168306 2.27901642100129 11.5685771388854 25.416170698772 16644
"283" "89fda0284e008d2e0c980fb13f958239" "form.bp1.counsel_ifa" 0.686071708645297 2.27901642100129 11.5685771388854 25.416170698772 16644
"284" "89fda0284e008d2e0c980fb13f9b1ab6" "form.bp1.counsel_ifa" 0.0998136701021058 2.27901642100129 11.5685771388854 25.416170698772 16644
"285" "89fda0284e008d2e0c980fb13f9a4d8a" "form.bp1.counsel_ifa" 0.24581486610256 2.27901642100129 11.5685771388854 25.416170698772 16644
"286" "89fda0284e008d2e0c980fb13f95e9b4" "form.bp1.counsel_ifa" 0.164620312003792 2.27901642100129 11.5685771388854 25.416170698772 16644
"287" "89fda0284e008d2e0c980fb13f97eeaa" "form.bp1.counsel_ifa" 0.961615207881145 2.27901642100129 11.5685771388854 25.416170698772 16644
"288" "89fda0284e008d2e0c980fb13f9a6042" "form.bp1.counsel_ifa" 0.238419228083692 2.27901642100129 11.5685771388854 25.416170698772 16644
"289" "89fda0284e008d2e0c980fb13f9ab153" "form.bp1.counsel_ifa" 0.00109663147106446 2.27901642100129 11.5685771388854 25.416170698772 16644
"290" "89fda0284e008d2e0c980fb13f9ad888" "form.bp1.counsel_ifa" 0.0230927063313488 2.27901642100129 11.5685771388854 25.416170698772 16644
"291" "89fda0284e008d2e0c980fb13f994cf8" "form.bp1.counsel_ifa" 0.447769664279793 2.27901642100129 11.5685771388854 25.416170698772 16644
"292" "89fda0284e008d2e0c980fb13f97583c" "form.bp1.counsel_ifa" 0.0357797470109392 2.27901642100129 11.5685771388854 25.416170698772 16644
"293" "89fda0284e008d2e0c980fb13f992222" "form.bp1.counsel_ifa" 0.0386511169692428 2.27901642100129 11.5685771388854 25.416170698772 16644
"294" "89fda0284e008d2e0c980fb13f95f2b4" "form.bp1.counsel_ifa" 0.170758624138083 2.27901642100129 11.5685771388854 25.416170698772 16644
"295" "89fda0284e008d2e0c980fb13f9b2365" "form.bp1.counsel_ifa" 0.0861559018978244 2.27901642100129 11.5685771388854 25.416170698772 16644
