"chw" "score"
"1" "89fda0284e008d2e0c980fb13f957a1e" "983.754747530376"
"2" "89fda0284e008d2e0c980fb13f9ad330" "135.983061525194"
"3" "89fda0284e008d2e0c980fb13f97e56a" "893.172494134039"
"4" "89fda0284e008d2e0c980fb13f97bdf2" "96.5480352041911"
"5" "89fda0284e008d2e0c980fb13f9a3e49" "344.265537061048"
"6" "89fda0284e008d2e0c980fb13f95b755" "569.845366975853"
"7" "89fda0284e008d2e0c980fb13f9528e1" "406.375815846831"
"8" "89fda0284e008d2e0c980fb13f94e5b7" "1906.35514906614"
"9" "89fda0284e008d2e0c980fb13f97cef7" "800.32748527932"
"10" "89fda0284e008d2e0c980fb13f950d25" "263.980015584036"
"11" "89fda0284e008d2e0c980fb13f97a0ca" "191.686277819358"
"12" "89fda0284e008d2e0c980fb13f9ad888" "283.811393939056"
"13" "70c6ba6f55ed21716fe725c21469c91d" "188.917288972074"
"14" "89fda0284e008d2e0c980fb13f979609" "756.332675302581"
"15" "89fda0284e008d2e0c980fb13f951435" "424.92732793087"
"16" "89fda0284e008d2e0c980fb13f9b5305" "234.171352621832"
"17" "70c6ba6f55ed21716fe725c21469e6ed" "297.157794698684"
"18" "89fda0284e008d2e0c980fb13f97722c" "463.82876768673"
"19" "89fda0284e008d2e0c980fb13f99a86d" "686.466593655075"
"20" "89fda0284e008d2e0c980fb13f99a592" "538.732475529612"
"21" "70c6ba6f55ed21716fe725c21469fe3b" "722.350014541718"
"22" "89fda0284e008d2e0c980fb13f9a94f7" "577.991883610165"
"23" "89fda0284e008d2e0c980fb13f98872f" "1019.76030678214"
"24" "89fda0284e008d2e0c980fb13f99a47e" "249.967133706544"
"25" "89fda0284e008d2e0c980fb13f981bae" "166.330649046825"
"26" "89fda0284e008d2e0c980fb13f97eeaa" "1142.68969088407"
"27" "89fda0284e008d2e0c980fb13f9b1273" "314.591964506017"
"28" "89fda0284e008d2e0c980fb13f9b0cfa" "343.543063742085"
"29" "89fda0284e008d2e0c980fb13f99f8e5" "661.31122218536"
"30" "89fda0284e008d2e0c980fb13f97850c" "1107.42450146047"
"31" "89fda0284e008d2e0c980fb13f973bdc" "258.66311721816"
"32" "89fda0284e008d2e0c980fb13f96372c" "819.739959111953"
"33" "89fda0284e008d2e0c980fb13f98311d" "189.720869397731"
"34" "89fda0284e008d2e0c980fb13f964e6a" "601.834530113112"
"35" "89fda0284e008d2e0c980fb13f983809" "448.288589074132"
"36" "89fda0284e008d2e0c980fb13f9917a0" "597.404117952055"
"37" "89fda0284e008d2e0c980fb13f9900d3" "120.446753482646"
"38" "89fda0284e008d2e0c980fb13f995be3" "410.47965982687"
"39" "89fda0284e008d2e0c980fb13f960ab3" "490.886300154062"
