"chw" "score"
"89fda0284e008d2e0c980fb13f94e5b7" 1308.34547341046
"89fda0284e008d2e0c980fb13f98872f" 771.213021268079
"89fda0284e008d2e0c980fb13f97eeaa" 766.818643023924
"89fda0284e008d2e0c980fb13f9b3322" 763.631511572094
"89fda0284e008d2e0c980fb13f95d481" 683.598667389862
"89fda0284e008d2e0c980fb13f97850c" 603.277414307051
"89fda0284e008d2e0c980fb13f979609" 516.148165959017
"89fda0284e008d2e0c980fb13f957a1e" 485.789389187195
"89fda0284e008d2e0c980fb13f96372c" 475.485370897875
"89fda0284e008d2e0c980fb13f9866e8" 466.870919029563
"89fda0284e008d2e0c980fb13f96807a" 459.67401062251
"89fda0284e008d2e0c980fb13f97e56a" 457.030450060222
"89fda0284e008d2e0c980fb13f969126" 427.718004800741
"89fda0284e008d2e0c980fb13f9a6042" 416.266886829127
"70c6ba6f55ed21716fe725c21469fe3b" 410.064649148517
"89fda0284e008d2e0c980fb13f992875" 409.866725969887
"89fda0284e008d2e0c980fb13f98b956" 408.347468532717
"89fda0284e008d2e0c980fb13f97dff4" 386.127392515989
"89fda0284e008d2e0c980fb13f95fe45" 370.57375923064
"89fda0284e008d2e0c980fb13f98af77" 368.647530331473
"89fda0284e008d2e0c980fb13f97cef7" 362.181912246299
"89fda0284e008d2e0c980fb13f989136" 361.044348853952
"89fda0284e008d2e0c980fb13f95f7a6" 352.711865421881
"89fda0284e008d2e0c980fb13f976d3e" 348.749690275913
"89fda0284e008d2e0c980fb13f99e74b" 340.178274188608
"70c6ba6f55ed21716fe725c2146903eb" 335.335752665375
"89fda0284e008d2e0c980fb13f966efc" 328.958845254831
"89fda0284e008d2e0c980fb13f9a51a9" 327.966171454993
"89fda0284e008d2e0c980fb13f970c18" 316.280917177089
"89fda0284e008d2e0c980fb13f9a6a78" 311.418505581891
"89fda0284e008d2e0c980fb13f99a86d" 309.947292158096
"89fda0284e008d2e0c980fb13f9b46eb" 305.830288238942
"89fda0284e008d2e0c980fb13f9a7b0c" 304.844265721527
"89fda0284e008d2e0c980fb13f964b7e" 302.964721914127
"89fda0284e008d2e0c980fb13f9b323a" 298.352457482379
"89fda0284e008d2e0c980fb13f9a2e6b" 294.111690613851
"89fda0284e008d2e0c980fb13f9aee39" 290.091279164543
"89fda0284e008d2e0c980fb13f9628e2" 289.11670130057
"70c6ba6f55ed21716fe725c2146982df" 288.680440993301
"89fda0284e008d2e0c980fb13f9ad060" 279.43528033668
"fcd13ae716841026ee760704bb0d99ee" 270.508263743239
"89fda0284e008d2e0c980fb13f961f23" 267.208776567004
"89fda0284e008d2e0c980fb13f958016" 264.829610487069
"89fda0284e008d2e0c980fb13f9ae796" 257.749696415859
"89fda0284e008d2e0c980fb13f964e6a" 255.256055773157
"89fda0284e008d2e0c980fb13f99a592" 254.899110662389
"89fda0284e008d2e0c980fb13f98abea" 248.083270235021
"89fda0284e008d2e0c980fb13f95f2b4" 246.24286966482
"89fda0284e008d2e0c980fb13f980116" 245.420639306942
"89fda0284e008d2e0c980fb13f9a4d8a" 243.652615648729
"89fda0284e008d2e0c980fb13f98d506" 238.840983847546
"89fda0284e008d2e0c980fb13f955485" 233.904992726629
"89fda0284e008d2e0c980fb13f94fae5" 223.79629009167
"89fda0284e008d2e0c980fb13f952278" 218.672526578129
"89fda0284e008d2e0c980fb13f98a6d5" 216.918043543469
"89fda0284e008d2e0c980fb13f996b98" 213.216843961326
"89fda0284e008d2e0c980fb13f994cf8" 210.925698212808
"89fda0284e008d2e0c980fb13f9b5305" 210.76531204885
"89fda0284e008d2e0c980fb13f978216" 206.098841173929
"89fda0284e008d2e0c980fb13f9b1c77" 201.39170926797
"89fda0284e008d2e0c980fb13f9917a0" 201.122742434934
"89fda0284e008d2e0c980fb13f9a3e49" 199.888034626594
"89fda0284e008d2e0c980fb13f9ac931" 198.109246137289
"89fda0284e008d2e0c980fb13f97bafa" 195.830404190891
"89fda0284e008d2e0c980fb13f97722c" 195.071505570498
"89fda0284e008d2e0c980fb13f985425" 193.838306649864
"89fda0284e008d2e0c980fb13f9a68f3" 193.708411935705
"89fda0284e008d2e0c980fb13f983809" 191.872201598767
"89fda0284e008d2e0c980fb13f960ab3" 185.908610828595
"89fda0284e008d2e0c980fb13f96442a" 184.542768629953
"89fda0284e008d2e0c980fb13f95b755" 181.269102004536
"89fda0284e008d2e0c980fb13f96554b" 177.626966044586
"89fda0284e008d2e0c980fb13f995be3" 171.884336711816
"89fda0284e008d2e0c980fb13f95623e" 170.471145506788
"89fda0284e008d2e0c980fb13f99fba3" 169.134075513483
"89fda0284e008d2e0c980fb13f94d6ef" 168.834654063503
"89fda0284e008d2e0c980fb13f958239" 166.84160549352
"89fda0284e008d2e0c980fb13f983d38" 166.680712038995
"89fda0284e008d2e0c980fb13f975e5c" 161.958415691238
"89fda0284e008d2e0c980fb13f951435" 160.630996041801
"89fda0284e008d2e0c980fb13f97478a" 157.02062732102
"89fda0284e008d2e0c980fb13f9b3f75" 155.047953984422
"89fda0284e008d2e0c980fb13f953df5" 154.20780547429
"89fda0284e008d2e0c980fb13f99d8c6" 153.592284323105
"89fda0284e008d2e0c980fb13f99f8e5" 153.16969044811
"89fda0284e008d2e0c980fb13f9b2365" 152.714222919768
"89fda0284e008d2e0c980fb13f98317d" 149.975114512271
"89fda0284e008d2e0c980fb13f98ed57" 149.796855000017
"89fda0284e008d2e0c980fb13f97031c" 148.747197602396
"89fda0284e008d2e0c980fb13f99f90d" 147.592368164918
"89fda0284e008d2e0c980fb13f95e9b4" 146.969453015715
"89fda0284e008d2e0c980fb13f954d49" 142.725985630902
"89fda0284e008d2e0c980fb13f96ef9f" 141.790981618069
"89fda0284e008d2e0c980fb13f968eb0" 136.247155824464
"89fda0284e008d2e0c980fb13f9ad888" 135.151756432097
"89fda0284e008d2e0c980fb13f95cb81" 135.037499831971
"89fda0284e008d2e0c980fb13f9899b3" 133.825738732799
"89fda0284e008d2e0c980fb13f98c6e0" 130.207831417485
"89fda0284e008d2e0c980fb13f94f3f9" 130.153562665575
"89fda0284e008d2e0c980fb13f982710" 129.16380534925
"70c6ba6f55ed21716fe725c214692ffd" 128.228003940469
"89fda0284e008d2e0c980fb13f972945" 126.98601807884
"89fda0284e008d2e0c980fb13f95bb9f" 126.405257946319
"89fda0284e008d2e0c980fb13f98736b" 126.154799460164
"89fda0284e008d2e0c980fb13f978e69" 125.567873441626
"89fda0284e008d2e0c980fb13f97d834" 123.737306342482
"89fda0284e008d2e0c980fb13f99a3ad" 122.615318648712
"89fda0284e008d2e0c980fb13f96c45a" 121.223857430275
"89fda0284e008d2e0c980fb13f9900d3" 121.087729642987
"89fda0284e008d2e0c980fb13f9b05d4" 118.65456385054
"89fda0284e008d2e0c980fb13f9b1ab6" 118.472962677985
"89fda0284e008d2e0c980fb13f960194" 118.259201596895
"70c6ba6f55ed21716fe725c21469c91d" 117.389405924532
"70c6ba6f55ed21716fe725c21469ace7" 115.969018125948
"89fda0284e008d2e0c980fb13f95477d" 115.651967937312
"89fda0284e008d2e0c980fb13f9a5551" 114.780838004723
"fcd13ae716841026ee760704bb0d89b2" 113.969688254923
"89fda0284e008d2e0c980fb13f9528e1" 113.468620138715
"89fda0284e008d2e0c980fb13f9692b3" 113.004448158512
"89fda0284e008d2e0c980fb13f970282" 112.849770388621
"89fda0284e008d2e0c980fb13f98d9d7" 112.556051280068
"89fda0284e008d2e0c980fb13f98fd43" 111.239190589636
"fcd13ae716841026ee760704bb0da4a8" 110.902010610964
"89fda0284e008d2e0c980fb13f9b0cfa" 109.141752185428
"89fda0284e008d2e0c980fb13f95300e" 108.104947078105
"70c6ba6f55ed21716fe725c21469e6ed" 107.400564595168
"89fda0284e008d2e0c980fb13f97ae9f" 106.619186441336
"89fda0284e008d2e0c980fb13f9ad330" 106.509063143864
"89fda0284e008d2e0c980fb13f973bdc" 105.076298517456
"89fda0284e008d2e0c980fb13f966e31" 104.197200773233
"89fda0284e008d2e0c980fb13f97256b" 103.045417699822
"89fda0284e008d2e0c980fb13f95205a" 101.638093040948
"89fda0284e008d2e0c980fb13f9aa5ec" 99.9893883081537
"89fda0284e008d2e0c980fb13f966281" 99.9881784461903
"89fda0284e008d2e0c980fb13f9992a6" 99.7123220006851
"89fda0284e008d2e0c980fb13f9623b3" 98.1628501194507
"89fda0284e008d2e0c980fb13f9ab9a8" 97.3868346485276
"89fda0284e008d2e0c980fb13f94e6b6" 97.1408338984629
"89fda0284e008d2e0c980fb13f97a0ca" 96.511051940885
"89fda0284e008d2e0c980fb13f987d0e" 94.5697857522049
"89fda0284e008d2e0c980fb13f9978cb" 94.1282916103215
"89fda0284e008d2e0c980fb13f9b19cd" 91.8783290310529
"89fda0284e008d2e0c980fb13f992e2c" 91.846708906883
"89fda0284e008d2e0c980fb13f992222" 91.1995806349885
"fcd13ae716841026ee760704bb0d7fee" 89.4515127125242
"89fda0284e008d2e0c980fb13f99886e" 87.8307945132523
"89fda0284e008d2e0c980fb13f9a94f7" 87.6701499556594
"70c6ba6f55ed21716fe725c21469a1e0" 86.9596128678822
"89fda0284e008d2e0c980fb13f997d88" 86.736697821822
"89fda0284e008d2e0c980fb13f980ee3" 86.6585345178064
"89fda0284e008d2e0c980fb13f9b1273" 84.1981591633654
"89fda0284e008d2e0c980fb13f9859d8" 83.280366334681
"89fda0284e008d2e0c980fb13f9b5439" 82.0780985126303
"89fda0284e008d2e0c980fb13f999899" 81.2652311991124
"89fda0284e008d2e0c980fb13f956dab" 79.5360724888568
"fcd13ae716841026ee760704bb0d89a7" 79.2862955369277
"89fda0284e008d2e0c980fb13f96a8a3" 79.1852656571326
"89fda0284e008d2e0c980fb13f98e475" 77.5431429139203
"89fda0284e008d2e0c980fb13f9afb45" 74.8680105749972
"89fda0284e008d2e0c980fb13f999c89" 74.3058802684982
"89fda0284e008d2e0c980fb13f959c0a" 73.6919849712567
"fcd13ae716841026ee760704bb0d92e5" 73.231015528339
"70c6ba6f55ed21716fe725c214694627" 72.4755778995626
"89fda0284e008d2e0c980fb13f976b14" 71.5360956268206
"89fda0284e008d2e0c980fb13f979bb8" 69.9808355854127
"70c6ba6f55ed21716fe725c21469d627" 69.7790576592472
"89fda0284e008d2e0c980fb13f96de63" 69.7421495275192
"89fda0284e008d2e0c980fb13f95ad0e" 69.6886443795423
"89fda0284e008d2e0c980fb13f978578" 68.6115049702213
"89fda0284e008d2e0c980fb13f98311d" 67.7252068355351
"89fda0284e008d2e0c980fb13f9ab153" 65.2462887138459
"89fda0284e008d2e0c980fb13f98f9d5" 64.9790456327193
"fb6e0b19cbe3ef683a10c4c47669d0ce" 64.8780768186985
"89fda0284e008d2e0c980fb13f99c940" 64.6934013785297
"70c6ba6f55ed21716fe725c214691571" 64.0844692261686
"89fda0284e008d2e0c980fb13f950688" 63.7243113867076
"89fda0284e008d2e0c980fb13f97fc0a" 63.08469917529
"89fda0284e008d2e0c980fb13f9a0d1f" 62.5478632498386
"89fda0284e008d2e0c980fb13f94f406" 61.3581909197473
"fb6e0b19cbe3ef683a10c4c47669d46d" 60.8121522579789
"89fda0284e008d2e0c980fb13f95dbc7" 59.6536310723298
"89fda0284e008d2e0c980fb13f99b52b" 58.6727764120236
"89fda0284e008d2e0c980fb13f956856" 57.760816822365
"89fda0284e008d2e0c980fb13f950883" 57.0963831003129
"fcd13ae716841026ee760704bb0d7ba4" 56.782350420248
"89fda0284e008d2e0c980fb13f9a88cd" 56.5843025419326
"89fda0284e008d2e0c980fb13f99f651" 56.1511084932028
"89fda0284e008d2e0c980fb13f97b53a" 53.4313627897887
"89fda0284e008d2e0c980fb13f99a47e" 52.7610909347258
"70c6ba6f55ed21716fe725c2146972eb" 51.224974757774
"89fda0284e008d2e0c980fb13f97bdf2" 50.5587847995077
"89fda0284e008d2e0c980fb13f95a0fb" 49.8959399856904
"89fda0284e008d2e0c980fb13f96f087" 49.2609092570334
"89fda0284e008d2e0c980fb13f976515" 49.0618105947993
"89fda0284e008d2e0c980fb13f9735c8" 48.898888955928
"89fda0284e008d2e0c980fb13f950d25" 48.6562184865371
