"chw" "question" "score" "all_mean" "all_sd" "threshold" "num_questions"
"229" "89fda0284e008d2e0c980fb13f95d481" "form.bp1.counsel_ifa" 0.00651507551103012 0.0165382268158785 0.0641891640735995 0.144916554963078 16644
"230" "89fda0284e008d2e0c980fb13f978216" "form.bp1.counsel_ifa" 0.00415854044143476 0.0165382268158785 0.0641891640735995 0.144916554963078 16644
"231" "89fda0284e008d2e0c980fb13f9917a0" "form.bp1.counsel_ifa" 0.00683777365595225 0.0165382268158785 0.0641891640735995 0.144916554963078 16644
"232" "89fda0284e008d2e0c980fb13f9b323a" "form.bp1.counsel_ifa" 0.0134943702510115 0.0165382268158785 0.0641891640735995 0.144916554963078 16644
"233" "89fda0284e008d2e0c980fb13f97b53a" "form.bp1.counsel_ifa" 0.000841596254681996 0.0165382268158785 0.0641891640735995 0.144916554963078 16644
"234" "70c6ba6f55ed21716fe725c2146982df" "form.bp1.counsel_ifa" 0.0020144738461328 0.0165382268158785 0.0641891640735995 0.144916554963078 16644
"235" "89fda0284e008d2e0c980fb13f99fba3" "form.bp1.counsel_ifa" 0.00821056873456156 0.0165382268158785 0.0641891640735995 0.144916554963078 16644
"236" "89fda0284e008d2e0c980fb13f99a86d" "form.bp1.counsel_ifa" 0.00544141919652012 0.0165382268158785 0.0641891640735995 0.144916554963078 16644
"237" "89fda0284e008d2e0c980fb13f9a51a9" "form.bp1.counsel_ifa" 0.00621643155721464 0.0165382268158785 0.0641891640735995 0.144916554963078 16644
"238" "89fda0284e008d2e0c980fb13f982710" "form.bp1.counsel_ifa" 0.00372253023360859 0.0165382268158785 0.0641891640735995 0.144916554963078 16644
"239" "89fda0284e008d2e0c980fb13f95205a" "form.bp1.counsel_ifa" 0.00272249065187964 0.0165382268158785 0.0641891640735995 0.144916554963078 16644
"240" "89fda0284e008d2e0c980fb13f97e56a" "form.bp1.counsel_ifa" 0.0187167169834416 0.0165382268158785 0.0641891640735995 0.144916554963078 16644
"241" "89fda0284e008d2e0c980fb13f9ad060" "form.bp1.counsel_ifa" 0.00186975609685204 0.0165382268158785 0.0641891640735995 0.144916554963078 16644
