"chw" "score"
"89fda0284e008d2e0c980fb13f94e5b7" 692.591579928257
"89fda0284e008d2e0c980fb13f9b3322" 434.71498103121
"89fda0284e008d2e0c980fb13f97eeaa" 432.424954075815
"89fda0284e008d2e0c980fb13f98872f" 430.85862486271
"89fda0284e008d2e0c980fb13f95d481" 395.769043994601
"89fda0284e008d2e0c980fb13f97850c" 346.15350920328
"89fda0284e008d2e0c980fb13f979609" 297.032418817221
"89fda0284e008d2e0c980fb13f96372c" 290.617143579201
"89fda0284e008d2e0c980fb13f957a1e" 284.817994878825
"89fda0284e008d2e0c980fb13f9866e8" 276.955105790232
"89fda0284e008d2e0c980fb13f97e56a" 273.703501985056
"89fda0284e008d2e0c980fb13f96807a" 268.722365299041
"89fda0284e008d2e0c980fb13f969126" 258.125604493908
"70c6ba6f55ed21716fe725c21469fe3b" 248.158332574683
"89fda0284e008d2e0c980fb13f992875" 247.347951102994
"89fda0284e008d2e0c980fb13f98b956" 246.922124773275
"89fda0284e008d2e0c980fb13f9a6042" 241.547042620157
"89fda0284e008d2e0c980fb13f97dff4" 229.525164500153
"89fda0284e008d2e0c980fb13f98af77" 222.08299372609
"89fda0284e008d2e0c980fb13f976d3e" 218.956227919493
"89fda0284e008d2e0c980fb13f97cef7" 216.905494775404
"89fda0284e008d2e0c980fb13f989136" 216.834503841486
"89fda0284e008d2e0c980fb13f95fe45" 214.758359620767
"89fda0284e008d2e0c980fb13f99e74b" 210.778958981772
"89fda0284e008d2e0c980fb13f95f7a6" 210.466949203142
"70c6ba6f55ed21716fe725c2146903eb" 206.260097126122
"89fda0284e008d2e0c980fb13f9a51a9" 205.667673294711
"89fda0284e008d2e0c980fb13f966efc" 197.578896078001
"89fda0284e008d2e0c980fb13f9b46eb" 194.667465444774
"89fda0284e008d2e0c980fb13f970c18" 194.00657354699
"89fda0284e008d2e0c980fb13f99a86d" 191.714020871111
"89fda0284e008d2e0c980fb13f9a6a78" 187.382425037998
"89fda0284e008d2e0c980fb13f9a7b0c" 183.960377395008
"70c6ba6f55ed21716fe725c2146982df" 183.684174624103
"89fda0284e008d2e0c980fb13f9a2e6b" 183.531491047916
"89fda0284e008d2e0c980fb13f9aee39" 181.5792019949
"89fda0284e008d2e0c980fb13f9b323a" 181.496331857145
"89fda0284e008d2e0c980fb13f9628e2" 178.895852386244
"89fda0284e008d2e0c980fb13f961f23" 176.561308785798
"89fda0284e008d2e0c980fb13f9ad060" 173.651045309302
"89fda0284e008d2e0c980fb13f964b7e" 173.594662798905
"89fda0284e008d2e0c980fb13f958016" 171.184558188433
"fcd13ae716841026ee760704bb0d99ee" 170.923432650574
"89fda0284e008d2e0c980fb13f99a592" 165.661314213191
"89fda0284e008d2e0c980fb13f9ae796" 161.791524026003
"89fda0284e008d2e0c980fb13f964e6a" 160.462521915987
"89fda0284e008d2e0c980fb13f98abea" 160.161875811233
"89fda0284e008d2e0c980fb13f95f2b4" 157.72200575502
"89fda0284e008d2e0c980fb13f9a4d8a" 155.274309969837
"89fda0284e008d2e0c980fb13f980116" 150.125811392686
"89fda0284e008d2e0c980fb13f98d506" 149.988815169649
"89fda0284e008d2e0c980fb13f94fae5" 147.235515018728
"89fda0284e008d2e0c980fb13f952278" 145.768808740448
"89fda0284e008d2e0c980fb13f955485" 145.719230653792
"89fda0284e008d2e0c980fb13f98a6d5" 141.161429973787
"89fda0284e008d2e0c980fb13f994cf8" 140.171419054942
"89fda0284e008d2e0c980fb13f9ac931" 137.036229139485
"89fda0284e008d2e0c980fb13f996b98" 136.950611240858
"89fda0284e008d2e0c980fb13f985425" 136.705312980071
"89fda0284e008d2e0c980fb13f9b5305" 136.505100274779
"89fda0284e008d2e0c980fb13f9a3e49" 133.971821921141
"89fda0284e008d2e0c980fb13f983809" 133.42439662989
"89fda0284e008d2e0c980fb13f978216" 131.164280873261
"89fda0284e008d2e0c980fb13f9917a0" 129.973742388205
"89fda0284e008d2e0c980fb13f9b1c77" 129.685201107522
"89fda0284e008d2e0c980fb13f9a68f3" 125.596303565338
"89fda0284e008d2e0c980fb13f97bafa" 124.175820701902
"89fda0284e008d2e0c980fb13f960ab3" 123.437334084439
"89fda0284e008d2e0c980fb13f97722c" 122.914304113993
"89fda0284e008d2e0c980fb13f96442a" 120.121042648261
"89fda0284e008d2e0c980fb13f95b755" 120.060050648682
"89fda0284e008d2e0c980fb13f94d6ef" 119.013310644329
"89fda0284e008d2e0c980fb13f958239" 118.087622823114
"89fda0284e008d2e0c980fb13f9b3f75" 114.649235355801
"89fda0284e008d2e0c980fb13f951435" 113.955122782993
"89fda0284e008d2e0c980fb13f995be3" 112.925374908155
"89fda0284e008d2e0c980fb13f97478a" 112.779556134343
"89fda0284e008d2e0c980fb13f96554b" 112.191084069012
"89fda0284e008d2e0c980fb13f975e5c" 111.599276664261
"89fda0284e008d2e0c980fb13f983d38" 111.565599850701
"89fda0284e008d2e0c980fb13f99d8c6" 110.600750077193
"89fda0284e008d2e0c980fb13f99f8e5" 109.511325290638
"89fda0284e008d2e0c980fb13f99fba3" 107.135186071095
"89fda0284e008d2e0c980fb13f95623e" 105.886708251318
"89fda0284e008d2e0c980fb13f9b2365" 105.012976463947
"89fda0284e008d2e0c980fb13f99f90d" 104.476537871867
"89fda0284e008d2e0c980fb13f953df5" 104.11869065269
"89fda0284e008d2e0c980fb13f954d49" 104.079125839989
"89fda0284e008d2e0c980fb13f98317d" 102.527780220795
"89fda0284e008d2e0c980fb13f97031c" 100.963776962443
"89fda0284e008d2e0c980fb13f98ed57" 100.680228311071
"89fda0284e008d2e0c980fb13f94f3f9" 96.3702114187815
"89fda0284e008d2e0c980fb13f95e9b4" 96.0967468317518
"89fda0284e008d2e0c980fb13f98c6e0" 95.8005542747692
"89fda0284e008d2e0c980fb13f9899b3" 95.0980375764651
"89fda0284e008d2e0c980fb13f95cb81" 94.8736187847382
"89fda0284e008d2e0c980fb13f9ad888" 94.2376766726217
"89fda0284e008d2e0c980fb13f9b05d4" 93.7984249466597
"89fda0284e008d2e0c980fb13f96ef9f" 93.1327120104393
"89fda0284e008d2e0c980fb13f98736b" 92.9788649357754
"89fda0284e008d2e0c980fb13f968eb0" 92.1230615410558
"70c6ba6f55ed21716fe725c214692ffd" 91.4061840461098
"89fda0284e008d2e0c980fb13f97d834" 90.4279433210049
"89fda0284e008d2e0c980fb13f972945" 88.2318209039183
"89fda0284e008d2e0c980fb13f95bb9f" 87.9099413348954
"89fda0284e008d2e0c980fb13f9900d3" 87.699626369908
"89fda0284e008d2e0c980fb13f99a3ad" 87.2592805518391
"89fda0284e008d2e0c980fb13f9b1ab6" 87.2473022916636
"89fda0284e008d2e0c980fb13f96c45a" 87.1489056131758
"89fda0284e008d2e0c980fb13f95477d" 87.1253675438813
"fcd13ae716841026ee760704bb0d89b2" 85.4616689109116
"70c6ba6f55ed21716fe725c21469ace7" 83.9249379151525
"89fda0284e008d2e0c980fb13f9528e1" 83.8093517540253
"89fda0284e008d2e0c980fb13f97ae9f" 83.8071328403998
"89fda0284e008d2e0c980fb13f970282" 83.7110932369194
"89fda0284e008d2e0c980fb13f982710" 83.6736971528006
"89fda0284e008d2e0c980fb13f978e69" 83.3605356744635
