"chw" "score"
"89fda0284e008d2e0c980fb13f96372c" 755.128277768487
"89fda0284e008d2e0c980fb13f97eeaa" 650.477898877279
"89fda0284e008d2e0c980fb13f98af77" 649.366178164354
"89fda0284e008d2e0c980fb13f98b956" 633.697837324329
"89fda0284e008d2e0c980fb13f980116" 600.186772063044
"89fda0284e008d2e0c980fb13f95d481" 596.335556249897
"89fda0284e008d2e0c980fb13f97e56a" 578.807335069667
"89fda0284e008d2e0c980fb13f97dff4" 560.138107567906
"89fda0284e008d2e0c980fb13f9a51a9" 553.912432895492
"89fda0284e008d2e0c980fb13f9b3322" 538.831665940617
"89fda0284e008d2e0c980fb13f992875" 518.238971426713
"89fda0284e008d2e0c980fb13f961f23" 517.51246250417
"89fda0284e008d2e0c980fb13f9b323a" 516.153624783429
"70c6ba6f55ed21716fe725c21469fe3b" 513.666550101804
"89fda0284e008d2e0c980fb13f99a592" 509.89122697666
"89fda0284e008d2e0c980fb13f957a1e" 498.480396727322
"89fda0284e008d2e0c980fb13f99e74b" 493.817024901739
"89fda0284e008d2e0c980fb13f966efc" 486.92146280994
"89fda0284e008d2e0c980fb13f9ad060" 483.536083589275
"70c6ba6f55ed21716fe725c2146982df" 482.858199848701
"89fda0284e008d2e0c980fb13f969126" 477.467503026411
"89fda0284e008d2e0c980fb13f970c18" 476.283809520325
"89fda0284e008d2e0c980fb13f98872f" 472.835033445225
"89fda0284e008d2e0c980fb13f94e5b7" 465.124588220528
"70c6ba6f55ed21716fe725c2146903eb" 461.094872078289
"89fda0284e008d2e0c980fb13f983809" 459.750976337166
"89fda0284e008d2e0c980fb13f958016" 434.263639150644
"89fda0284e008d2e0c980fb13f9a4d8a" 433.230976082197
"fcd13ae716841026ee760704bb0d99ee" 424.746111226061
"89fda0284e008d2e0c980fb13f976d3e" 423.211462913235
"89fda0284e008d2e0c980fb13f9a2e6b" 421.56764787836
"89fda0284e008d2e0c980fb13f989136" 419.318245239406
"89fda0284e008d2e0c980fb13f9a6042" 415.24737117992
"89fda0284e008d2e0c980fb13f97bafa" 413.552239467271
"89fda0284e008d2e0c980fb13f98abea" 410.896720623851
"89fda0284e008d2e0c980fb13f96807a" 404.759276054123
"89fda0284e008d2e0c980fb13f9b46eb" 396.051744045496
"89fda0284e008d2e0c980fb13f98d506" 388.921404550292
"89fda0284e008d2e0c980fb13f9866e8" 388.293316098607
"89fda0284e008d2e0c980fb13f983d38" 385.621392376055
"89fda0284e008d2e0c980fb13f9899b3" 383.811000397699
"89fda0284e008d2e0c980fb13f95f7a6" 374.612402404012
"89fda0284e008d2e0c980fb13f9a7b0c" 371.157965161223
"89fda0284e008d2e0c980fb13f97722c" 362.498420708228
"89fda0284e008d2e0c980fb13f953df5" 360.99297223207
"89fda0284e008d2e0c980fb13f9628e2" 360.854614821053
"89fda0284e008d2e0c980fb13f97cef7" 357.220760592346
"89fda0284e008d2e0c980fb13f994cf8" 357.053680709599
"89fda0284e008d2e0c980fb13f94fae5" 356.191930585067
"89fda0284e008d2e0c980fb13f95623e" 352.319573105333
"89fda0284e008d2e0c980fb13f979609" 348.685969274282
"89fda0284e008d2e0c980fb13f9b2365" 342.533608522533
"89fda0284e008d2e0c980fb13f98a6d5" 331.499332896372
"89fda0284e008d2e0c980fb13f95f2b4" 330.366017752329
"89fda0284e008d2e0c980fb13f98ed57" 329.017019514246
"89fda0284e008d2e0c980fb13f955485" 327.189056609534
"89fda0284e008d2e0c980fb13f958239" 324.722009645176
"89fda0284e008d2e0c980fb13f975e5c" 322.165962350146
"89fda0284e008d2e0c980fb13f94d6ef" 319.683321309264
"89fda0284e008d2e0c980fb13f97850c" 319.678208817645
"70c6ba6f55ed21716fe725c21469c91d" 313.696147482466
"89fda0284e008d2e0c980fb13f9ac931" 311.063611748328
"89fda0284e008d2e0c980fb13f9b3f75" 306.909664471228
"89fda0284e008d2e0c980fb13f99f8e5" 301.520399028782
"89fda0284e008d2e0c980fb13f985425" 301.370511540851
"89fda0284e008d2e0c980fb13f9aee39" 300.117082738146
"89fda0284e008d2e0c980fb13f964e6a" 299.235902856571
"89fda0284e008d2e0c980fb13f96442a" 292.682231257149
"89fda0284e008d2e0c980fb13f9b0cfa" 290.484956454708
"89fda0284e008d2e0c980fb13f960ab3" 289.393138732584
"89fda0284e008d2e0c980fb13f95b755" 289.277198384965
"89fda0284e008d2e0c980fb13f95e9b4" 289.219750167004
"89fda0284e008d2e0c980fb13f952278" 287.48139056331
"89fda0284e008d2e0c980fb13f99a86d" 287.220889313843
"89fda0284e008d2e0c980fb13f99fba3" 283.15034529091
"89fda0284e008d2e0c980fb13f9917a0" 280.478918754633
"89fda0284e008d2e0c980fb13f9b1c77" 277.980662667504
"89fda0284e008d2e0c980fb13f9992a6" 276.875771664002
"89fda0284e008d2e0c980fb13f95fe45" 276.516337369468
"89fda0284e008d2e0c980fb13f98736b" 275.160068717127
"89fda0284e008d2e0c980fb13f9ae796" 274.344653107154
"70c6ba6f55ed21716fe725c21469e6ed" 274.084603433447
