"chw" "score"
"89fda0284e008d2e0c980fb13f9b3322" 297.112276388459
"89fda0284e008d2e0c980fb13f9a4d8a" 141.394021801151
"89fda0284e008d2e0c980fb13f961f23" 134.868734231422
"89fda0284e008d2e0c980fb13f9866e8" 131.892977796332
"89fda0284e008d2e0c980fb13f958016" 127.992834905822
"89fda0284e008d2e0c980fb13f9b323a" 121.578275342007
"89fda0284e008d2e0c980fb13f9992a6" 120.225218692865
"89fda0284e008d2e0c980fb13f98d9d7" 113.328274700188
"89fda0284e008d2e0c980fb13f98ed57" 105.691376595867
"89fda0284e008d2e0c980fb13f9ae796" 104.973386153837
"89fda0284e008d2e0c980fb13f9528e1" 93.2074930264334
"89fda0284e008d2e0c980fb13f9597bc" 90.9250368015619
"89fda0284e008d2e0c980fb13f95300e" 83.5986473391625
"89fda0284e008d2e0c980fb13f9b1ab6" 83.4647987034586
"89fda0284e008d2e0c980fb13f9a68f3" 81.5869298977006
"89fda0284e008d2e0c980fb13f970282" 77.255419772547
"89fda0284e008d2e0c980fb13f972945" 76.6949610920455
"89fda0284e008d2e0c980fb13f969126" 74.0786330168413
"89fda0284e008d2e0c980fb13f959c0a" 72.28791571805
"89fda0284e008d2e0c980fb13f95cb81" 67.8663884956637
"fb6e0b19cbe3ef683a10c4c47669d0ce" 66.3441959570211
"89fda0284e008d2e0c980fb13f956856" 64.4001682342988
"89fda0284e008d2e0c980fb13f9917a0" 60.8126105499033
"89fda0284e008d2e0c980fb13f94f3f9" 59.1829850901328
"89fda0284e008d2e0c980fb13f966e31" 58.4433528551272
"89fda0284e008d2e0c980fb13f970c18" 57.7301161642212
"89fda0284e008d2e0c980fb13f9a7b0c" 56.6486084713955
"89fda0284e008d2e0c980fb13f99f90d" 55.9461398866039
"89fda0284e008d2e0c980fb13f9b1c77" 55.6421942775625
"70c6ba6f55ed21716fe725c21469e6ed" 54.9080036318161
"89fda0284e008d2e0c980fb13f97cef7" 54.6695121226292
"89fda0284e008d2e0c980fb13f98b956" 54.5052002372409
"89fda0284e008d2e0c980fb13f997d88" 53.8137534771643
"89fda0284e008d2e0c980fb13f97dff4" 52.2984196978284
"89fda0284e008d2e0c980fb13f95bb9f" 52.1931119547094
"89fda0284e008d2e0c980fb13f9a94f7" 52.1768693465057
"89fda0284e008d2e0c980fb13f98fd43" 51.6871681067951
"89fda0284e008d2e0c980fb13f9a2e6b" 51.3584151552037
"89fda0284e008d2e0c980fb13f960194" 50.9399308252127
"89fda0284e008d2e0c980fb13f98fe2e" 50.2536169503164
"89fda0284e008d2e0c980fb13f96114d" 49.482169461634
"fcd13ae716841026ee760704bb0d99ee" 47.9592808549083
"89fda0284e008d2e0c980fb13f953df5" 47.7290441267116
"89fda0284e008d2e0c980fb13f982710" 47.2535379667007
"89fda0284e008d2e0c980fb13f957a1e" 45.8802496847455
"89fda0284e008d2e0c980fb13f96de63" 45.8048164735115
"89fda0284e008d2e0c980fb13f96807a" 45.4946944727489
"89fda0284e008d2e0c980fb13f96554b" 45.1465585818641
"89fda0284e008d2e0c980fb13f97eeaa" 45.0886091114954
"89fda0284e008d2e0c980fb13f97256b" 44.9066154622357
"89fda0284e008d2e0c980fb13f952278" 43.9451307727247
"89fda0284e008d2e0c980fb13f964e6a" 43.6655269571335
"89fda0284e008d2e0c980fb13f95205a" 43.1061968973413
"89fda0284e008d2e0c980fb13f97850c" 42.4304208634636
"89fda0284e008d2e0c980fb13f96442a" 42.3384796991759
"89fda0284e008d2e0c980fb13f98abea" 41.8870810326881
"89fda0284e008d2e0c980fb13f9a3e49" 41.8448328509603
"89fda0284e008d2e0c980fb13f9a51a9" 41.5036674220241
"89fda0284e008d2e0c980fb13f98872f" 40.9258993143306
"89fda0284e008d2e0c980fb13f96c45a" 40.6213547877567
"89fda0284e008d2e0c980fb13f97d834" 40.3432801795993
"70c6ba6f55ed21716fe725c2146972eb" 40.3224320965439
"70c6ba6f55ed21716fe725c214694428" 40.2407250340857
"89fda0284e008d2e0c980fb13f9b1273" 40.1244911294484
"89fda0284e008d2e0c980fb13f992875" 37.4796340718225
"89fda0284e008d2e0c980fb13f9623b3" 36.6936832939274
"89fda0284e008d2e0c980fb13f978216" 35.6979170694856
"89fda0284e008d2e0c980fb13f96fddb" 34.6558757052649
"89fda0284e008d2e0c980fb13f973bdc" 34.6468314866697
"89fda0284e008d2e0c980fb13f99f8e5" 34.4952610606299
"89fda0284e008d2e0c980fb13f9859d8" 34.3920258109232
"89fda0284e008d2e0c980fb13f98af77" 34.0194716897182
"89fda0284e008d2e0c980fb13f964b7e" 33.7853706201098
"89fda0284e008d2e0c980fb13f97e56a" 33.1962513433016
"89fda0284e008d2e0c980fb13f978578" 32.9090101888001
"89fda0284e008d2e0c980fb13f99a3ad" 32.8485708269466
"89fda0284e008d2e0c980fb13f98d506" 32.8052037991575
"89fda0284e008d2e0c980fb13f9ad330" 32.7144405587285
"89fda0284e008d2e0c980fb13f96372c" 32.4775338688558
"fcd13ae716841026ee760704bb0d7ba4" 31.8560709712744
"89fda0284e008d2e0c980fb13f980ee3" 31.4169069277169
"89fda0284e008d2e0c980fb13f9ad060" 31.3460151566041
"89fda0284e008d2e0c980fb13f95623e" 30.9627391971341
"89fda0284e008d2e0c980fb13f95f2b4" 30.9153324550941
"89fda0284e008d2e0c980fb13f950883" 30.6745586742746
"89fda0284e008d2e0c980fb13f99fba3" 29.8736669161369
"70c6ba6f55ed21716fe725c21469a1e0" 29.842717684817
"89fda0284e008d2e0c980fb13f98317d" 29.8393190185235
"89fda0284e008d2e0c980fb13f97722c" 29.6617328003086
"89fda0284e008d2e0c980fb13f989136" 28.691360667024
