"chw" "score"
"1" "89fda0284e008d2e0c980fb13f957a1e" "7.61261093249095"
"2" "89fda0284e008d2e0c980fb13f9ad330" "1.71483365251398"
"3" "89fda0284e008d2e0c980fb13f97e56a" "7.7277256664702"
"4" "89fda0284e008d2e0c980fb13f97bdf2" "1.26170282434975"
"5" "89fda0284e008d2e0c980fb13f9a3e49" "3.51058263490414"
"6" "89fda0284e008d2e0c980fb13f95b755" "6.15296827803488"
"7" "89fda0284e008d2e0c980fb13f9528e1" "4.40636568749244"
"8" "89fda0284e008d2e0c980fb13f94e5b7" "13.9778217166557"
"9" "89fda0284e008d2e0c980fb13f97cef7" "7.64073679908772"
"10" "89fda0284e008d2e0c980fb13f950d25" "2.83400063624057"
"11" "89fda0284e008d2e0c980fb13f97a0ca" "2.52146246797713"
"12" "89fda0284e008d2e0c980fb13f9ad888" "3.25408257426475"
"13" "70c6ba6f55ed21716fe725c21469c91d" "2.31187816873278"
"14" "89fda0284e008d2e0c980fb13f979609" "7.19199642043779"
"15" "89fda0284e008d2e0c980fb13f951435" "4.90815012015557"
"16" "89fda0284e008d2e0c980fb13f9b5305" "1.9304400286648"
"17" "70c6ba6f55ed21716fe725c21469e6ed" "3.33267723986245"
"18" "89fda0284e008d2e0c980fb13f97722c" "4.54510683191731"
"19" "89fda0284e008d2e0c980fb13f99a86d" "7.07614399152922"
"20" "89fda0284e008d2e0c980fb13f99a592" "4.66742628809385"
"21" "70c6ba6f55ed21716fe725c21469fe3b" "7.18184875209976"
"22" "89fda0284e008d2e0c980fb13f9a94f7" "5.55931313376943"
"23" "89fda0284e008d2e0c980fb13f98872f" "9.41234380735574"
"24" "89fda0284e008d2e0c980fb13f99a47e" "2.7334025881933"
"25" "89fda0284e008d2e0c980fb13f981bae" "2.18224405065821"
"26" "89fda0284e008d2e0c980fb13f97eeaa" "10.1872869096698"
"27" "89fda0284e008d2e0c980fb13f9b1273" "3.26964271320048"
"28" "89fda0284e008d2e0c980fb13f9b0cfa" "3.3949840658524"
"29" "89fda0284e008d2e0c980fb13f99f8e5" "7.29247640278063"
"30" "89fda0284e008d2e0c980fb13f97850c" "10.436663019126"
"31" "89fda0284e008d2e0c980fb13f973bdc" "2.69451611581539"
"32" "89fda0284e008d2e0c980fb13f96372c" "7.91501214400568"
"33" "89fda0284e008d2e0c980fb13f98311d" "1.8541364463453"
"34" "89fda0284e008d2e0c980fb13f964e6a" "6.48911007935519"
"35" "89fda0284e008d2e0c980fb13f983809" "4.33442803971585"
"36" "89fda0284e008d2e0c980fb13f9917a0" "6.6216249685167"
"37" "89fda0284e008d2e0c980fb13f9900d3" "1.19096811498609"
"38" "89fda0284e008d2e0c980fb13f995be3" "4.41003938846132"
"39" "89fda0284e008d2e0c980fb13f960ab3" "4.9736113412118"
"40" "89fda0284e008d2e0c980fb13f9b46eb" "6.34494328406935"
"41" "89fda0284e008d2e0c980fb13f94fae5" "4.23586401256145"
"42" "89fda0284e008d2e0c980fb13f994cf8" "7.69285648700062"
"43" "89fda0284e008d2e0c980fb13f9623b3" "4.29558935958554"
"44" "89fda0284e008d2e0c980fb13f978e69" "2.38665945007154"
"45" "89fda0284e008d2e0c980fb13f96807a" "11.2105388073423"
"46" "89fda0284e008d2e0c980fb13f953df5" "7.69482652317051"
"47" "89fda0284e008d2e0c980fb13f9b3f75" "7.2306403549545"
"48" "89fda0284e008d2e0c980fb13f9509fd" "3.23119076752165"
"49" "89fda0284e008d2e0c980fb13f9992a6" "5.68874352009934"
"50" "89fda0284e008d2e0c980fb13f978578" "2.44309940927187"
"51" "89fda0284e008d2e0c980fb13f9a51a9" "5.80243846589969"
"52" "89fda0284e008d2e0c980fb13f9628e2" "10.9494920979172"
"53" "89fda0284e008d2e0c980fb13f9899b3" "1.71092427972543"
"54" "89fda0284e008d2e0c980fb13f960194" "3.46404695251516"
"55" "fcd13ae716841026ee760704bb0d89a7" "0.996343620456029"
"56" "89fda0284e008d2e0c980fb13f956856" "2.35867199217736"
"57" "89fda0284e008d2e0c980fb13f999c89" "3.60781948319989"
"58" "89fda0284e008d2e0c980fb13f9afb45" "0.898263716020333"
"59" "89fda0284e008d2e0c980fb13f9ad060" "6.58223063877792"
"60" "89fda0284e008d2e0c980fb13f96442a" "5.36309152603908"
"61" "fcd13ae716841026ee760704bb0d99ee" "7.76014231634487"
"62" "fcd13ae716841026ee760704bb0da4a8" "2.40124381439891"
"63" "89fda0284e008d2e0c980fb13f966efc" "6.47751293323893"
"64" "89fda0284e008d2e0c980fb13f970c18" "3.18362638405623"
"65" "89fda0284e008d2e0c980fb13f95477d" "4.35669968838325"
"66" "89fda0284e008d2e0c980fb13f99886e" "1.2346827164692"
"67" "89fda0284e008d2e0c980fb13f978216" "5.08668918835483"
"68" "89fda0284e008d2e0c980fb13f964b7e" "7.05692676280573"
"69" "89fda0284e008d2e0c980fb13f97dff4" "8.49321149511366"
"70" "89fda0284e008d2e0c980fb13f99b52b" "1.87572422890417"
"71" "89fda0284e008d2e0c980fb13f950688" "2.61221143531545"
"72" "89fda0284e008d2e0c980fb13f95fe45" "5.95340162680083"
"73" "89fda0284e008d2e0c980fb13f966e31" "4.82948700814312"
"74" "89fda0284e008d2e0c980fb13f99a3ad" "5.37445354355784"
"75" "89fda0284e008d2e0c980fb13f968eb0" "5.98001128919709"
"76" "89fda0284e008d2e0c980fb13f985a55" "1.99362809597096"
"77" "89fda0284e008d2e0c980fb13f970282" "2.84635102700089"
"78" "89fda0284e008d2e0c980fb13f99d8c6" "4.03181588420068"
"79" "89fda0284e008d2e0c980fb13f97b53a" "0.989852235352835"
"80" "89fda0284e008d2e0c980fb13f98fe2e" "1.71296323189981"
"81" "89fda0284e008d2e0c980fb13f9978cb" "1.47530628229347"
"82" "89fda0284e008d2e0c980fb13f972945" "2.1665188826533"
"83" "89fda0284e008d2e0c980fb13f96e561" "0.678466069855398"
"84" "89fda0284e008d2e0c980fb13f975e5c" "2.36009071660725"
"85" "89fda0284e008d2e0c980fb13f95f7a6" "5.82658224902951"
"86" "70c6ba6f55ed21716fe725c214692ffd" "2.50723571868062"
"87" "89fda0284e008d2e0c980fb13f989136" "6.61285859961619"
"88" "89fda0284e008d2e0c980fb13f969126" "7.53989291184172"
"89" "89fda0284e008d2e0c980fb13f97bafa" "6.61786034643176"
"90" "89fda0284e008d2e0c980fb13f9a6042" "5.10259733721493"
"91" "70c6ba6f55ed21716fe725c2146903eb" "1.45650529707906"
"92" "89fda0284e008d2e0c980fb13f98736b" "5.33855050869979"
"93" "89fda0284e008d2e0c980fb13f955485" "6.45573777299074"
"94" "89fda0284e008d2e0c980fb13f9735c8" "2.899099359908"
"95" "70c6ba6f55ed21716fe725c2146966b6" "0.709700756089908"
"96" "89fda0284e008d2e0c980fb13f97d834" "5.06498124675627"
"97" "89fda0284e008d2e0c980fb13f9b5439" "3.4226192572091"
"98" "89fda0284e008d2e0c980fb13f97583c" "2.55321015119975"
"99" "89fda0284e008d2e0c980fb13f97ae9f" "1.76118878762756"
"100" "89fda0284e008d2e0c980fb13f98f9d5" "1.41575757425135"
"101" "fcd13ae716841026ee760704bb0d92e5" "0.916708045158011"
"102" "89fda0284e008d2e0c980fb13f966281" "5.24562942884155"
"103" "89fda0284e008d2e0c980fb13f992e2c" "2.78221711759519"
"104" "89fda0284e008d2e0c980fb13f99f651" "1.69258195145374"
"105" "89fda0284e008d2e0c980fb13f9a7b0c" "6.8332770705696"
"106" "89fda0284e008d2e0c980fb13f996b98" "6.71898094279585"
"107" "89fda0284e008d2e0c980fb13f9866e8" "6.71729415047973"
"108" "89fda0284e008d2e0c980fb13f980116" "5.13027319220726"
"109" "89fda0284e008d2e0c980fb13f987d0e" "2.84843179822123"
"110" "89fda0284e008d2e0c980fb13f98e475" "2.15988541207684"
"111" "89fda0284e008d2e0c980fb13f9a6d98" "1.2485741826795"
"112" "89fda0284e008d2e0c980fb13f94f3f9" "1.7523008820911"
"113" "89fda0284e008d2e0c980fb13f96554b" "5.56389662245164"
"114" "89fda0284e008d2e0c980fb13f999899" "2.1000073965746"
"115" "89fda0284e008d2e0c980fb13f95d481" "4.79515685826174"
"116" "89fda0284e008d2e0c980fb13f983d38" "4.77024343555494"
"117" "fcd13ae716841026ee760704bb0d7fee" "2.41208286713878"
"118" "89fda0284e008d2e0c980fb13f99fa39" "1.34686288378279"
"119" "89fda0284e008d2e0c980fb13f9b1c77" "6.10101693141227"
"120" "89fda0284e008d2e0c980fb13f958239" "6.90339782882334"
"121" "89fda0284e008d2e0c980fb13f95f2b4" "5.66279198125137"
"122" "89fda0284e008d2e0c980fb13f95e9b4" "4.66845577696783"
"123" "89fda0284e008d2e0c980fb13f9b323a" "10.8955386296547"
"124" "89fda0284e008d2e0c980fb13f99e74b" "6.71986956585282"
"125" "89fda0284e008d2e0c980fb13f9b2365" "3.5155097048792"
"126" "89fda0284e008d2e0c980fb13f97256b" "2.07474987463576"
"127" "89fda0284e008d2e0c980fb13f967b9f" "1.29862914666371"
"128" "89fda0284e008d2e0c980fb13f961f23" "6.02803170478291"
"129" "89fda0284e008d2e0c980fb13f982710" "3.96754454857386"
"130" "70c6ba6f55ed21716fe725c214694627" "2.30790217360848"
"131" "89fda0284e008d2e0c980fb13f9b19cd" "1.63527188299874"
"132" "89fda0284e008d2e0c980fb13f9a6a78" "3.07658600006628"
"133" "89fda0284e008d2e0c980fb13f9ac931" "2.4615631882026"
"134" "89fda0284e008d2e0c980fb13f958a63" "0.316365989010555"
"135" "89fda0284e008d2e0c980fb13f952278" "5.56166792051849"
"136" "89fda0284e008d2e0c980fb13f976515" "1.4920940790865"
"137" "fcd13ae716841026ee760704bb0d89b2" "4.54352635178858"
"138" "89fda0284e008d2e0c980fb13f99c940" "1.99800127502845"
"139" "89fda0284e008d2e0c980fb13f97478a" "2.85260788722702"
"140" "89fda0284e008d2e0c980fb13f956dab" "1.84641866264308"
"141" "89fda0284e008d2e0c980fb13f98317d" "3.57146880428974"
"142" "89fda0284e008d2e0c980fb13f95300e" "4.71780271319248"
"143" "89fda0284e008d2e0c980fb13f992222" "2.91658237525724"
"144" "89fda0284e008d2e0c980fb13f9a5551" "3.89237954517917"
"145" "89fda0284e008d2e0c980fb13f985425" "4.31776646726122"
"146" "89fda0284e008d2e0c980fb13f96c45a" "3.81364626732267"
"147" "89fda0284e008d2e0c980fb13f976d3e" "4.46115825826563"
"148" "89fda0284e008d2e0c980fb13f96ef9f" "1.83291625191742"
"149" "70c6ba6f55ed21716fe725c214694428" "2.94734002768154"
"150" "70c6ba6f55ed21716fe725c21469a1e0" "2.79053369997608"
"151" "89fda0284e008d2e0c980fb13f94f406" "3.8295134929762"
"152" "70c6ba6f55ed21716fe725c21469d627" "2.26382184946199"
"153" "89fda0284e008d2e0c980fb13f98b956" "5.810741390048"
"154" "89fda0284e008d2e0c980fb13f980ee3" "1.62920604258554"
"155" "89fda0284e008d2e0c980fb13f96f087" "1.22185463974707"
"156" "89fda0284e008d2e0c980fb13f954d49" "2.62680564183662"
"157" "89fda0284e008d2e0c980fb13f992875" "6.06417012283917"
"158" "89fda0284e008d2e0c980fb13f99fba3" "4.21045046526999"
"159" "89fda0284e008d2e0c980fb13f9aa5ec" "4.51901403367182"
"160" "89fda0284e008d2e0c980fb13f95bb9f" "2.16559064482526"
"161" "89fda0284e008d2e0c980fb13f987fd5" "2.23665273993799"
"162" "89fda0284e008d2e0c980fb13f9aee39" "5.18542162131943"
"163" "89fda0284e008d2e0c980fb13f979bb8" "1.55860724893355"
"164" "89fda0284e008d2e0c980fb13f9597bc" "3.58925620618627"
"165" "89fda0284e008d2e0c980fb13f9a88cd" "3.14283926123114"
"166" "89fda0284e008d2e0c980fb13f97540b" "0.556313840416521"
"167" "89fda0284e008d2e0c980fb13f97fc0a" "3.09845990911447"
"168" "89fda0284e008d2e0c980fb13f99f90d" "2.40947112111663"
"169" "89fda0284e008d2e0c980fb13f9a68f3" "2.98500206827152"
"170" "89fda0284e008d2e0c980fb13f98ed57" "7.32037077843278"
"171" "89fda0284e008d2e0c980fb13f998a68" "3.105191720163"
"172" "89fda0284e008d2e0c980fb13f94d6ef" "4.28461011205078"
"173" "89fda0284e008d2e0c980fb13f9ab9a8" "1.82820659603957"
"174" "89fda0284e008d2e0c980fb13f958016" "2.16557224325685"
"175" "70c6ba6f55ed21716fe725c21469ace7" "2.28297480531295"
"176" "89fda0284e008d2e0c980fb13f98d506" "6.21534127773977"
"177" "89fda0284e008d2e0c980fb13f9692b3" "4.13126851831422"
"178" "89fda0284e008d2e0c980fb13f95ad0e" "0.483973193444752"
"179" "89fda0284e008d2e0c980fb13f95dbc7" "1.61026329116437"
"180" "89fda0284e008d2e0c980fb13f98d9d7" "3.24388606732511"
"181" "89fda0284e008d2e0c980fb13f98c6e0" "1.68106678474806"
"182" "89fda0284e008d2e0c980fb13f98af77" "8.0643500955669"
"183" "89fda0284e008d2e0c980fb13f95205a" "2.91711340024303"
"184" "89fda0284e008d2e0c980fb13f97031c" "1.10722221545957"
"185" "89fda0284e008d2e0c980fb13f95623e" "4.00605998882994"
"186" "89fda0284e008d2e0c980fb13f976b14" "1.41433097205417"
"187" "89fda0284e008d2e0c980fb13f96114d" "1.18483168725334"
"188" "89fda0284e008d2e0c980fb13f95a0fb" "0.958896867957597"
"189" "89fda0284e008d2e0c980fb13f9a9d0f" "0.403530438037402"
"190" "89fda0284e008d2e0c980fb13f98abea" "5.67601349472343"
"191" "89fda0284e008d2e0c980fb13f98a6d5" "4.73596333007096"
"192" "89fda0284e008d2e0c980fb13f96a8a3" "1.45612785209626"
"193" "89fda0284e008d2e0c980fb13f990df9" "0.215367036090342"
"194" "fcd13ae716841026ee760704bb0d7ba4" "0.991214225127675"
"195" "89fda0284e008d2e0c980fb13f993d70" "0.337377510514439"
"196" "89fda0284e008d2e0c980fb13f96cf64" "0.475705258539804"
"197" "89fda0284e008d2e0c980fb13f9849f8" "1.14887235557734"
"198" "89fda0284e008d2e0c980fb13f96bd60" "0.217286246166346"
"199" "89fda0284e008d2e0c980fb13f9ab153" "0.836579403202502"
"200" "89fda0284e008d2e0c980fb13f955cb1" "1.48355633070043"
"201" "89fda0284e008d2e0c980fb13f950883" "1.0452680549772"
"202" "89fda0284e008d2e0c980fb13f9ae796" "4.45012585520342"
"203" "89fda0284e008d2e0c980fb13f9b3322" "5.15769736189308"
"204" "89fda0284e008d2e0c980fb13f997d88" "2.7215146386632"
"205" "89fda0284e008d2e0c980fb13f94e6b6" "1.59996923400652"
"206" "89fda0284e008d2e0c980fb13f9a4d8a" "6.5120814350859"
"207" "70c6ba6f55ed21716fe725c2146982df" "2.76089534824879"
"208" "89fda0284e008d2e0c980fb13f9a0d1f" "0.638898479339514"
"209" "89fda0284e008d2e0c980fb13f97cb4f" "0.654354751514079"
"210" "89fda0284e008d2e0c980fb13f96a690" "0.597451192531603"
"211" "70c6ba6f55ed21716fe725c214691571" "1.32731130767622"
"212" "89fda0284e008d2e0c980fb13f96fddb" "0.737323201312186"
"213" "fb6e0b19cbe3ef683a10c4c47669d46d" "0.543808198778269"
"214" "70c6ba6f55ed21716fe725c2146972eb" "1.60480071342423"
"215" "89fda0284e008d2e0c980fb13f9b1ab6" "1.81778053117479"
"216" "89fda0284e008d2e0c980fb13f9b05d4" "1.52768449275134"
"217" "89fda0284e008d2e0c980fb13f95cb81" "0.898904379709857"
"218" "89fda0284e008d2e0c980fb13f9a2e6b" "3.11753982490912"
"219" "89fda0284e008d2e0c980fb13f9859d8" "1.08737676796269"
"220" "89fda0284e008d2e0c980fb13f97710a" "0.457063190384221"
"221" "89fda0284e008d2e0c980fb13f96de63" "1.48182241549411"
"222" "fb6e0b19cbe3ef683a10c4c47669d0ce" "1.19391918626039"
"223" "fb6e0b19cbe3ef683a10c4c47669bc70" "0.381775353312031"
"224" "89fda0284e008d2e0c980fb13f959c0a" "1.32456541873307"
"225" "89fda0284e008d2e0c980fb13f9a06a3" "0.849709708910914"
"226" "89fda0284e008d2e0c980fb13f9a1c42" "0.816697205844035"
"227" "89fda0284e008d2e0c980fb13f9a052b" "0.189901431828672"
"228" "89fda0284e008d2e0c980fb13f98fd43" "0.804192785399013"
